(Poblacion Generaciones Mutacion Elemento Mutacion Teoria Mutacion Practica Torneo),(Selección Cruce Sustitucion),Mejor Generacion,Mejor Fitness,Tiempo
300-50-9e-05-0.005-0.005-50,(torneo uniforme reemplazo),18,0.7258 ( 249 1.0000 0.9615 0.7256 0.5040 ) ,5.50 min
300-50-9e-05-0.005-0.005-50,(torneo uniforme truncamiento),18,0.7193 ( 254 0.9993 0.9619 0.7185 0.4746 ) ,10.71 min
300-50-9e-05-0.005-0.05-10,(torneo uniforme elitismo),50,0.7420 ( 216 0.9969 0.9694 0.7173 0.5408 ) ,11.01 min
300-50-9e-05-0.005-0.05-10,(torneo uniforme reemplazo),50,0.7423 ( 202 0.9964 0.9632 0.7203 0.5498 ) ,5.62 min
300-50-9e-05-0.005-0.05-10,(torneo uniforme truncamiento),36,0.7323 ( 227 0.9987 0.9614 0.7180 0.5300 ) ,11.09 min
300-50-9e-05-0.005-0.05-20,(torneo uniforme elitismo),16,0.7182 ( 240 0.9978 0.9559 0.7150 0.4855 ) ,10.71 min
300-50-9e-05-0.005-0.05-20,(torneo uniforme reemplazo),37,0.7413 ( 210 0.9993 0.9675 0.7213 0.5392 ) ,5.63 min
300-50-9e-05-0.005-0.05-20,(torneo uniforme truncamiento),27,0.7243 ( 245 0.9988 0.9605 0.7193 0.5073 ) ,10.97 min
300-50-9e-05-0.005-0.05-50,(torneo uniforme elitismo),16,0.7292 ( 244 0.9985 0.9658 0.7240 0.5120 ) ,10.70 min
300-50-9e-05-0.005-0.05-50,(torneo uniforme reemplazo),14,0.7132 ( 274 0.9982 0.9579 0.7153 0.4946 ) ,5.40 min
300-50-9e-05-0.005-0.05-50,(torneo uniforme truncamiento),18,0.7226 ( 245 0.9981 0.9534 0.7143 0.5062 ) ,10.83 min
300-50-9e-05-0.05-0.0005-10,(torneo uniforme elitismo),33,0.7223 ( 258 0.9879 0.9620 0.7142 0.5187 ) ,11.10 min
300-50-9e-05-0.05-0.0005-10,(torneo uniforme reemplazo),30,0.7313 ( 222 0.9944 0.9497 0.7267 0.5451 ) ,5.78 min
300-50-9e-05-0.05-0.0005-10,(torneo uniforme truncamiento),31,0.7200 ( 258 0.9882 0.9544 0.7141 0.5325 ) ,11.17 min
300-50-9e-05-0.05-0.0005-20,(torneo uniforme elitismo),24,0.7212 ( 258 0.9862 0.9599 0.7156 0.5201 ) ,11.21 min
300-50-9e-05-0.05-0.0005-20,(torneo uniforme reemplazo),21,0.7241 ( 250 0.9934 0.9580 0.7246 0.5121 ) ,5.56 min
300-50-9e-05-0.05-0.0005-20,(torneo uniforme truncamiento),19,0.7207 ( 258 0.9937 0.9594 0.7083 0.5151 ) ,11.48 min
300-50-9e-05-0.05-0.0005-50,(torneo uniforme elitismo),15,0.7169 ( 264 0.9968 0.9564 0.7239 0.5079 ) ,10.86 min
300-50-9e-05-0.05-0.0005-50,(torneo uniforme reemplazo),14,0.7193 ( 256 0.9941 0.9562 0.7162 0.5034 ) ,5.51 min
300-50-9e-05-0.05-0.0005-50,(torneo uniforme truncamiento),16,0.7182 ( 282 0.9926 0.9580 0.7284 0.5186 ) ,11.29 min
300-50-9e-05-0.05-0.005-10,(torneo uniforme elitismo),29,0.7302 ( 224 0.9901 0.9512 0.7191 0.5550 ) ,11.11 min
300-50-9e-05-0.05-0.005-10,(torneo uniforme reemplazo),40,0.7323 ( 230 0.9881 0.9615 0.7237 0.5430 ) ,5.68 min
300-50-9e-05-0.05-0.005-10,(torneo uniforme truncamiento),22,0.7179 ( 264 0.9931 0.9579 0.7266 0.4892 ) ,11.20 min
300-50-9e-05-0.05-0.005-20,(torneo uniforme elitismo),15,0.7137 ( 240 0.9950 0.9438 0.7205 0.4927 ) ,10.82 min
300-50-9e-05-0.05-0.005-20,(torneo uniforme reemplazo),26,0.7221 ( 270 0.9887 0.9582 0.7250 0.5395 ) ,5.47 min
300-50-9e-05-0.05-0.005-20,(torneo uniforme truncamiento),14,0.7147 ( 258 0.9947 0.9482 0.7120 0.5091 ) ,10.87 min
300-50-9e-05-0.05-0.005-50,(torneo uniforme elitismo),15,0.7119 ( 297 0.9909 0.9650 0.7237 0.4874 ) ,11.11 min
300-50-9e-05-0.05-0.005-50,(torneo uniforme reemplazo),14,0.7086 ( 289 0.9948 0.9584 0.7180 0.4966 ) ,5.34 min
300-50-9e-05-0.05-0.005-50,(torneo uniforme truncamiento),15,0.7129 ( 279 0.9893 0.9526 0.7098 0.5115 ) ,10.99 min
300-50-9e-05-0.05-0.05-10,(torneo uniforme elitismo),32,0.7286 ( 225 0.9908 0.9503 0.7302 0.5345 ) ,11.33 min
300-50-9e-05-0.05-0.05-10,(torneo uniforme reemplazo),40,0.7353 ( 199 0.9907 0.9501 0.7246 0.5587 ) ,5.63 min
300-50-9e-05-0.05-0.05-10,(torneo uniforme truncamiento),29,0.7182 ( 270 0.9887 0.9574 0.7236 0.5207 ) ,11.05 min
300-50-9e-05-0.05-0.05-20,(torneo uniforme elitismo),22,0.7088 ( 284 0.9833 0.9538 0.7085 0.5038 ) ,10.76 min
300-50-9e-05-0.05-0.05-20,(torneo uniforme reemplazo),23,0.7221 ( 247 0.9905 0.9526 0.7164 0.5296 ) ,5.45 min
300-50-9e-05-0.05-0.05-20,(torneo uniforme truncamiento),18,0.7160 ( 260 0.9925 0.9531 0.7082 0.5096 ) ,10.86 min
300-50-9e-05-0.05-0.05-50,(torneo uniforme elitismo),11,0.7067 ( 261 0.9957 0.9421 0.7293 0.4760 ) ,10.89 min
300-50-9e-05-0.05-0.05-50,(torneo uniforme reemplazo),11,0.7135 ( 269 0.9936 0.9471 0.7135 0.5182 ) ,5.54 min
300-50-9e-05-0.05-0.05-50,(torneo uniforme truncamiento),10,0.7104 ( 271 0.9950 0.9495 0.7096 0.5013 ) ,10.91 min
300-80-9e-05-0.0005-0.0005-10,(torneo uniforme elitismo),51,0.7503 ( 177 0.9997 0.9716 0.7336 0.5402 ) ,17.69 min
300-80-9e-05-0.0005-0.0005-10,(torneo uniforme reemplazo),61,0.7595 ( 172 1.0000 0.9759 0.7349 0.5729 ) ,8.96 min
300-80-9e-05-0.0005-0.0005-10,(torneo uniforme truncamiento),30,0.7264 ( 223 0.9997 0.9583 0.7136 0.5035 ) ,18.05 min
300-80-9e-05-0.0005-0.0005-20,(torneo uniforme elitismo),26,0.7302 ( 234 1.0000 0.9663 0.7189 0.5001 ) ,17.49 min
300-80-9e-05-0.0005-0.0005-20,(torneo uniforme reemplazo),38,0.7461 ( 200 0.9997 0.9702 0.7244 0.5417 ) ,8.84 min
300-80-9e-05-0.0005-0.0005-20,(torneo uniforme truncamiento),28,0.7324 ( 230 1.0000 0.9690 0.7128 0.5101 ) ,17.59 min
300-80-9e-05-0.0005-0.0005-50,(torneo uniforme elitismo),17,0.7268 ( 241 1.0000 0.9601 0.7260 0.5031 ) ,17.25 min
300-80-9e-05-0.0005-0.0005-50,(torneo uniforme reemplazo),16,0.7174 ( 251 1.0000 0.9539 0.7198 0.4993 ) ,8.78 min
300-80-9e-05-0.0005-0.0005-50,(torneo uniforme truncamiento),19,0.7297 ( 250 1.0000 0.9606 0.7181 0.5411 ) ,17.30 min
300-80-9e-05-0.0005-0.005-10,(torneo uniforme elitismo),50,0.7492 ( 181 1.0000 0.9668 0.7236 0.5566 ) ,18.08 min
300-80-9e-05-0.0005-0.005-10,(torneo uniforme reemplazo),57,0.7587 ( 169 0.9997 0.9755 0.7329 0.5564 ) ,9.08 min
300-80-9e-05-0.0005-0.005-10,(torneo uniforme truncamiento),41,0.7341 ( 242 0.9993 0.9692 0.7101 0.5387 ) ,17.44 min
300-80-9e-05-0.0005-0.005-20,(torneo uniforme elitismo),25,0.7294 ( 239 0.9997 0.9714 0.7244 0.4869 ) ,17.60 min
300-80-9e-05-0.0005-0.005-20,(torneo uniforme reemplazo),31,0.7350 ( 223 1.0000 0.9691 0.7144 0.5191 ) ,8.85 min
300-80-9e-05-0.0005-0.005-20,(torneo uniforme truncamiento),21,0.7275 ( 225 0.9997 0.9575 0.7112 0.5141 ) ,17.85 min
300-80-9e-05-0.0005-0.005-50,(torneo uniforme elitismo),19,0.7233 ( 234 1.0000 0.9567 0.6978 0.5120 ) ,17.41 min
300-80-9e-05-0.0005-0.005-50,(torneo uniforme reemplazo),18,0.7231 ( 229 1.0000 0.9565 0.7181 0.4945 ) ,8.65 min
300-80-9e-05-0.0005-0.005-50,(torneo uniforme truncamiento),26,0.7312 ( 233 1.0000 0.9607 0.7185 0.5308 ) ,17.66 min
300-80-9e-05-0.0005-0.05-10,(torneo uniforme elitismo),30,0.7287 ( 243 1.0000 0.9665 0.7065 0.5109 ) ,17.40 min
300-80-9e-05-0.0005-0.05-10,(torneo uniforme reemplazo),57,0.7522 ( 185 1.0000 0.9718 0.7291 0.5601 ) ,8.94 min
300-80-9e-05-0.0005-0.05-10,(torneo uniforme truncamiento),48,0.7374 ( 207 0.9999 0.9661 0.7183 0.5306 ) ,17.45 min
300-80-9e-05-0.0005-0.05-20,(torneo uniforme elitismo),29,0.7315 ( 232 0.9998 0.9659 0.7205 0.5141 ) ,17.34 min
300-80-9e-05-0.0005-0.05-20,(torneo uniforme reemplazo),27,0.7373 ( 230 0.9993 0.9682 0.7216 0.5372 ) ,8.67 min
300-80-9e-05-0.0005-0.05-20,(torneo uniforme truncamiento),25,0.7305 ( 205 1.0000 0.9562 0.7118 0.5043 ) ,17.44 min
300-80-9e-05-0.0005-0.05-50,(torneo uniforme elitismo),17,0.7189 ( 251 1.0000 0.9520 0.7122 0.5057 ) ,17.26 min
300-80-9e-05-0.0005-0.05-50,(torneo uniforme reemplazo),16,0.7163 ( 252 0.9995 0.9501 0.7241 0.4947 ) ,8.70 min
300-80-9e-05-0.0005-0.05-50,(torneo uniforme truncamiento),17,0.7219 ( 247 1.0000 0.9574 0.7107 0.4941 ) ,17.56 min
300-80-9e-05-0.005-0.0005-10,(torneo uniforme elitismo),58,0.7532 ( 195 0.9971 0.9727 0.7294 0.5782 ) ,17.77 min
300-80-9e-05-0.005-0.0005-10,(torneo uniforme reemplazo),62,0.7589 ( 181 0.9957 0.9733 0.7260 0.5906 ) ,9.08 min
300-80-9e-05-0.005-0.0005-10,(torneo uniforme truncamiento),36,0.7329 ( 217 0.9987 0.9632 0.7144 0.5073 ) ,17.67 min
300-80-9e-05-0.005-0.0005-20,(torneo uniforme elitismo),29,0.7341 ( 216 0.9983 0.9648 0.7184 0.5143 ) ,17.44 min
300-80-9e-05-0.005-0.0005-20,(torneo uniforme reemplazo),28,0.7287 ( 244 0.9981 0.9630 0.7170 0.5245 ) ,8.89 min
300-80-9e-05-0.005-0.0005-20,(torneo uniforme truncamiento),26,0.7280 ( 249 0.9976 0.9641 0.7131 0.5152 ) ,16.97 min
300-80-9e-05-0.005-0.0005-50,(torneo uniforme elitismo),19,0.7238 ( 237 0.9989 0.9629 0.7169 0.4937 ) ,17.30 min
300-80-9e-05-0.005-0.0005-50,(torneo uniforme reemplazo),17,0.7228 ( 224 0.9993 0.9520 0.7194 0.4951 ) ,8.76 min
300-80-9e-05-0.005-0.0005-50,(torneo uniforme truncamiento),16,0.7218 ( 257 0.9995 0.9584 0.7243 0.4962 ) ,17.78 min
300-80-9e-05-0.005-0.005-10,(torneo uniforme elitismo),55,0.7415 ( 221 0.9971 0.9731 0.7189 0.5266 ) ,18.49 min
300-80-9e-05-0.005-0.005-10,(torneo uniforme reemplazo),58,0.7563 ( 181 0.9981 0.9753 0.7233 0.5764 ) ,8.95 min
300-80-9e-05-0.005-0.005-10,(torneo uniforme truncamiento),43,0.7313 ( 225 0.9983 0.9697 0.7103 0.5069 ) ,17.51 min
300-80-9e-05-0.005-0.005-20,(torneo uniforme elitismo),28,0.7301 ( 232 0.9987 0.9646 0.7217 0.5149 ) ,17.57 min
300-80-9e-05-0.005-0.005-20,(torneo uniforme reemplazo),34,0.7394 ( 220 0.9970 0.9708 0.7214 0.5312 ) ,9.02 min
300-80-9e-05-0.005-0.005-20,(torneo uniforme truncamiento),26,0.7280 ( 242 0.9966 0.9696 0.7186 0.4894 ) ,17.87 min
300-80-9e-05-0.005-0.005-50,(torneo uniforme elitismo),18,0.7252 ( 246 0.9981 0.9616 0.7264 0.5057 ) ,17.33 min
300-80-9e-05-0.005-0.005-50,(torneo uniforme reemplazo),18,0.7212 ( 243 0.9971 0.9582 0.7209 0.5002 ) ,8.76 min
300-80-9e-05-0.005-0.005-50,(torneo uniforme truncamiento),14,0.7164 ( 253 0.9982 0.9601 0.7140 0.4824 ) ,17.42 min
300-80-9e-05-0.005-0.05-10,(torneo uniforme elitismo),33,0.7324 ( 211 0.9991 0.9606 0.7188 0.5148 ) ,17.32 min
300-80-9e-05-0.005-0.05-10,(torneo uniforme reemplazo),50,0.7478 ( 187 0.9975 0.9673 0.7246 0.5519 ) ,9.21 min
300-80-9e-05-0.005-0.05-10,(torneo uniforme truncamiento),47,0.7337 ( 222 0.9975 0.9661 0.7221 0.5264 ) ,17.73 min
300-80-9e-05-0.005-0.05-20,(torneo uniforme elitismo),28,0.7351 ( 208 0.9996 0.9631 0.7115 0.5150 ) ,17.35 min
300-80-9e-05-0.005-0.05-20,(torneo uniforme reemplazo),31,0.7384 ( 201 0.9982 0.9661 0.7233 0.5146 ) ,8.69 min
300-80-9e-05-0.005-0.05-20,(torneo uniforme truncamiento),29,0.7292 ( 231 0.9995 0.9603 0.7207 0.5128 ) ,17.43 min
300-80-9e-05-0.005-0.05-50,(torneo uniforme elitismo),14,0.7160 ( 254 0.9995 0.9540 0.7112 0.4929 ) ,17.33 min
300-80-9e-05-0.005-0.05-50,(torneo uniforme reemplazo),19,0.7228 ( 251 0.9980 0.9615 0.7181 0.5021 ) ,8.54 min
300-80-9e-05-0.005-0.05-50,(torneo uniforme truncamiento),16,0.7222 ( 238 0.9996 0.9575 0.7228 0.4972 ) ,17.37 min
300-80-9e-05-0.05-0.0005-10,(torneo uniforme elitismo),38,0.7195 ( 262 0.9850 0.9604 0.7163 0.5149 ) ,17.64 min
300-80-9e-05-0.05-0.0005-10,(torneo uniforme reemplazo),51,0.7409 ( 239 0.9846 0.9670 0.7292 0.5824 ) ,9.07 min
300-80-9e-05-0.05-0.0005-10,(torneo uniforme truncamiento),36,0.7252 ( 269 0.9840 0.9635 0.7212 0.5305 ) ,17.50 min
300-80-9e-05-0.05-0.0005-20,(torneo uniforme elitismo),18,0.7158 ( 282 0.9876 0.9584 0.7174 0.5114 ) ,17.50 min
300-80-9e-05-0.05-0.0005-20,(torneo uniforme reemplazo),22,0.7220 ( 294 0.9863 0.9606 0.7285 0.5440 ) ,8.88 min
300-80-9e-05-0.05-0.0005-20,(torneo uniforme truncamiento),26,0.7201 ( 267 0.9906 0.9614 0.7204 0.5082 ) ,17.60 min
300-80-9e-05-0.05-0.0005-50,(torneo uniforme elitismo),17,0.7167 ( 256 0.9901 0.9571 0.7167 0.5012 ) ,17.37 min
300-80-9e-05-0.05-0.0005-50,(torneo uniforme reemplazo),16,0.7094 ( 284 0.9895 0.9595 0.7109 0.4928 ) ,8.53 min
300-80-9e-05-0.05-0.0005-50,(torneo uniforme truncamiento),9,0.7080 ( 281 0.9937 0.9524 0.7165 0.4938 ) ,17.06 min
300-80-9e-05-0.05-0.005-10,(torneo uniforme elitismo),35,0.7276 ( 243 0.9866 0.9574 0.7342 0.5356 ) ,17.62 min
300-80-9e-05-0.05-0.005-10,(torneo uniforme reemplazo),51,0.7379 ( 253 0.9814 0.9680 0.7300 0.5763 ) ,8.88 min
300-80-9e-05-0.05-0.005-10,(torneo uniforme truncamiento),35,0.7238 ( 257 0.9906 0.9577 0.7252 0.5278 ) ,18.26 min
300-80-9e-05-0.05-0.005-20,(torneo uniforme elitismo),24,0.7227 ( 268 0.9902 0.9598 0.7071 0.5383 ) ,17.30 min
300-80-9e-05-0.05-0.005-20,(torneo uniforme reemplazo),21,0.7203 ( 258 0.9893 0.9576 0.7196 0.5198 ) ,8.80 min
300-80-9e-05-0.05-0.005-20,(torneo uniforme truncamiento),15,0.7104 ( 255 0.9959 0.9398 0.7216 0.4984 ) ,17.43 min
300-80-9e-05-0.05-0.005-50,(torneo uniforme elitismo),16,0.7159 ( 268 0.9918 0.9588 0.7110 0.5050 ) ,17.93 min
300-80-9e-05-0.05-0.005-50,(torneo uniforme reemplazo),17,0.7160 ( 269 0.9933 0.9542 0.7220 0.5158 ) ,8.77 min
300-80-9e-05-0.05-0.005-50,(torneo uniforme truncamiento),16,0.7171 ( 265 0.9937 0.9553 0.7207 0.5131 ) ,17.57 min
300-80-9e-05-0.05-0.05-10,(torneo uniforme elitismo),43,0.7275 ( 246 0.9831 0.9593 0.7190 0.5356 ) ,17.77 min
300-80-9e-05-0.05-0.05-10,(torneo uniforme reemplazo),47,0.7275 ( 262 0.9829 0.9591 0.7211 0.5610 ) ,8.86 min
300-80-9e-05-0.05-0.05-10,(torneo uniforme truncamiento),32,0.7212 ( 242 0.9889 0.9555 0.7149 0.5185 ) ,17.70 min
300-80-9e-05-0.05-0.05-20,(torneo uniforme elitismo),11,0.7075 ( 258 0.9962 0.9475 0.7156 0.4721 ) ,17.01 min
300-80-9e-05-0.05-0.05-20,(torneo uniforme reemplazo),30,0.7274 ( 255 0.9872 0.9650 0.7185 0.5355 ) ,9.00 min
300-80-9e-05-0.05-0.05-20,(torneo uniforme truncamiento),24,0.7141 ( 284 0.9866 0.9582 0.7060 0.5160 ) ,17.33 min
300-80-9e-05-0.05-0.05-50,(torneo uniforme elitismo),12,0.7053 ( 285 0.9913 0.9482 0.7082 0.4960 ) ,17.36 min
300-80-9e-05-0.05-0.05-50,(torneo uniforme reemplazo),14,0.7089 ( 269 0.9954 0.9430 0.7171 0.4991 ) ,8.73 min
300-80-9e-05-0.05-0.05-50,(torneo uniforme truncamiento),12,0.7165 ( 253 0.9944 0.9517 0.7130 0.4967 ) ,17.24 min
500-100-9e-05-0.0005-0.0005-10,(torneo uniforme elitismo),63,0.7561 ( 190 1.0000 0.9780 0.7246 0.5772 ) ,37.46 min
500-100-9e-05-0.0005-0.0005-10,(torneo uniforme reemplazo),73,0.7722 ( 131 0.9991 0.9743 0.7303 0.6046 ) ,18.93 min
500-100-9e-05-0.0005-0.0005-10,(torneo uniforme truncamiento),71,0.7574 ( 179 0.9985 0.9754 0.7332 0.5752 ) ,36.85 min
500-100-9e-05-0.0005-0.0005-20,(torneo uniforme elitismo),33,0.7469 ( 206 0.9995 0.9746 0.7155 0.5359 ) ,36.91 min
500-100-9e-05-0.0005-0.0005-20,(torneo uniforme reemplazo),47,0.7554 ( 193 0.9998 0.9739 0.7294 0.5784 ) ,19.04 min
500-100-9e-05-0.0005-0.0005-20,(torneo uniforme truncamiento),38,0.7421 ( 206 0.9997 0.9676 0.7176 0.5438 ) ,36.58 min
500-100-9e-05-0.0005-0.0005-50,(torneo uniforme elitismo),22,0.7341 ( 203 0.9997 0.9653 0.7082 0.5112 ) ,37.05 min
500-100-9e-05-0.0005-0.0005-50,(torneo uniforme reemplazo),24,0.7354 ( 227 0.9995 0.9701 0.7180 0.5153 ) ,18.04 min
500-100-9e-05-0.0005-0.0005-50,(torneo uniforme truncamiento),20,0.7270 ( 227 0.9998 0.9589 0.7180 0.5002 ) ,36.53 min
500-100-9e-05-0.0005-0.005-10,(torneo uniforme elitismo),75,0.7705 ( 139 0.9997 0.9785 0.7410 0.5852 ) ,37.60 min
500-100-9e-05-0.0005-0.005-10,(torneo uniforme reemplazo),83,0.7744 ( 146 0.9990 0.9752 0.7368 0.6293 ) ,18.68 min
500-100-9e-05-0.0005-0.005-10,(torneo uniforme truncamiento),41,0.7329 ( 210 1.0000 0.9673 0.7233 0.4870 ) ,37.00 min
500-100-9e-05-0.0005-0.005-20,(torneo uniforme elitismo),38,0.7454 ( 213 0.9995 0.9714 0.7254 0.5527 ) ,38.38 min
500-100-9e-05-0.0005-0.005-20,(torneo uniforme reemplazo),40,0.7517 ( 194 0.9986 0.9753 0.7344 0.5452 ) ,18.38 min
500-100-9e-05-0.0005-0.005-20,(torneo uniforme truncamiento),32,0.7363 ( 221 0.9996 0.9710 0.7037 0.5228 ) ,36.55 min
500-100-9e-05-0.0005-0.005-50,(torneo uniforme elitismo),16,0.7238 ( 245 1.0000 0.9606 0.7184 0.4969 ) ,36.37 min
500-100-9e-05-0.0005-0.005-50,(torneo uniforme reemplazo),22,0.7305 ( 224 0.9987 0.9589 0.7162 0.5162 ) ,18.87 min
500-100-9e-05-0.0005-0.005-50,(torneo uniforme truncamiento),20,0.7279 ( 216 1.0000 0.9534 0.7147 0.5140 ) ,37.23 min
500-100-9e-05-0.0005-0.05-10,(torneo uniforme elitismo),66,0.7617 ( 171 0.9995 0.9724 0.7315 0.6037 ) ,37.19 min
500-100-9e-05-0.0005-0.05-10,(torneo uniforme reemplazo),73,0.7675 ( 153 1.0000 0.9703 0.7354 0.6188 ) ,18.44 min
500-100-9e-05-0.0005-0.05-10,(torneo uniforme truncamiento),57,0.7452 ( 196 1.0000 0.9632 0.7232 0.5556 ) ,37.88 min
500-100-9e-05-0.0005-0.05-20,(torneo uniforme elitismo),41,0.7485 ( 185 1.0000 0.9671 0.7180 0.5588 ) ,36.93 min
500-100-9e-05-0.0005-0.05-20,(torneo uniforme reemplazo),37,0.7404 ( 210 0.9997 0.9654 0.7141 0.5491 ) ,18.54 min
500-100-9e-05-0.0005-0.05-20,(torneo uniforme truncamiento),37,0.7362 ( 217 0.9996 0.9661 0.7249 0.5305 ) ,36.42 min
500-100-9e-05-0.0005-0.05-50,(torneo uniforme elitismo),23,0.7347 ( 218 1.0000 0.9642 0.7195 0.5171 ) ,37.13 min
500-100-9e-05-0.0005-0.05-50,(torneo uniforme reemplazo),25,0.7259 ( 237 0.9995 0.9601 0.7186 0.5080 ) ,17.87 min
500-100-9e-05-0.0005-0.05-50,(torneo uniforme truncamiento),23,0.7325 ( 235 1.0000 0.9633 0.7036 0.5389 ) ,36.76 min
500-100-9e-05-0.005-0.0005-10,(torneo uniforme elitismo),64,0.7594 ( 185 0.9957 0.9763 0.7421 0.5968 ) ,37.43 min
500-100-9e-05-0.005-0.0005-10,(torneo uniforme reemplazo),75,0.7639 ( 185 0.9954 0.9781 0.7411 0.6057 ) ,18.63 min
500-100-9e-05-0.005-0.0005-10,(torneo uniforme truncamiento),47,0.7409 ( 221 0.9947 0.9751 0.7206 0.5278 ) ,38.37 min
500-100-9e-05-0.005-0.0005-20,(torneo uniforme elitismo),38,0.7421 ( 217 0.9944 0.9726 0.7216 0.5406 ) ,37.34 min
500-100-9e-05-0.005-0.0005-20,(torneo uniforme reemplazo),40,0.7506 ( 200 0.9983 0.9757 0.7244 0.5545 ) ,18.15 min
500-100-9e-05-0.005-0.0005-20,(torneo uniforme truncamiento),40,0.7431 ( 214 0.9970 0.9749 0.7224 0.5340 ) ,36.34 min
500-100-9e-05-0.005-0.0005-50,(torneo uniforme elitismo),24,0.7324 ( 241 0.9962 0.9653 0.7145 0.5376 ) ,36.37 min
500-100-9e-05-0.005-0.0005-50,(torneo uniforme reemplazo),22,0.7323 ( 224 0.9969 0.9667 0.7223 0.5109 ) ,18.39 min
500-100-9e-05-0.005-0.0005-50,(torneo uniforme truncamiento),23,0.7265 ( 233 0.9977 0.9647 0.7238 0.5029 ) ,36.54 min
500-100-9e-05-0.005-0.005-10,(torneo uniforme elitismo),66,0.7586 ( 172 0.9928 0.9727 0.7317 0.5866 ) ,37.47 min
500-100-9e-05-0.005-0.005-10,(torneo uniforme reemplazo),71,0.7658 ( 163 0.9947 0.9722 0.7476 0.6038 ) ,18.44 min
500-100-9e-05-0.005-0.005-10,(torneo uniforme truncamiento),42,0.7370 ( 209 0.9980 0.9692 0.7268 0.5064 ) ,36.92 min
500-100-9e-05-0.005-0.005-20,(torneo uniforme elitismo),40,0.7498 ( 206 0.9976 0.9724 0.7251 0.5745 ) ,37.08 min
500-100-9e-05-0.005-0.005-20,(torneo uniforme reemplazo),44,0.7535 ( 184 0.9956 0.9726 0.7333 0.5652 ) ,18.43 min
500-100-9e-05-0.005-0.005-20,(torneo uniforme truncamiento),38,0.7400 ( 203 0.9977 0.9706 0.7187 0.5215 ) ,36.98 min
500-100-9e-05-0.005-0.005-50,(torneo uniforme elitismo),25,0.7296 ( 225 0.9968 0.9669 0.7099 0.4828 ) ,36.21 min
500-100-9e-05-0.005-0.005-50,(torneo uniforme reemplazo),21,0.7227 ( 239 0.9977 0.9568 0.7166 0.4960 ) ,18.08 min
500-100-9e-05-0.005-0.005-50,(torneo uniforme truncamiento),14,0.7226 ( 240 0.9987 0.9648 0.7133 0.4811 ) ,36.57 min
500-100-9e-05-0.005-0.05-10,(torneo uniforme elitismo),65,0.7601 ( 167 0.9964 0.9662 0.7381 0.5992 ) ,36.95 min
500-100-9e-05-0.005-0.05-10,(torneo uniforme reemplazo),62,0.7596 ( 169 0.9966 0.9643 0.7406 0.6050 ) ,18.35 min
500-100-9e-05-0.005-0.05-10,(torneo uniforme truncamiento),46,0.7342 ( 226 0.9960 0.9650 0.7144 0.5274 ) ,38.60 min
500-100-9e-05-0.005-0.05-20,(torneo uniforme elitismo),34,0.7406 ( 204 0.9974 0.9602 0.7270 0.5509 ) ,37.60 min
500-100-9e-05-0.005-0.05-20,(torneo uniforme reemplazo),45,0.7499 ( 179 0.9972 0.9666 0.7235 0.5620 ) ,18.81 min
500-100-9e-05-0.005-0.05-20,(torneo uniforme truncamiento),34,0.7349 ( 216 0.9973 0.9637 0.7109 0.5346 ) ,37.01 min
500-100-9e-05-0.005-0.05-50,(torneo uniforme elitismo),18,0.7205 ( 258 0.9981 0.9583 0.7230 0.4983 ) ,36.21 min
500-100-9e-05-0.005-0.05-50,(torneo uniforme reemplazo),21,0.7303 ( 244 0.9973 0.9673 0.7194 0.5197 ) ,17.86 min
500-100-9e-05-0.005-0.05-50,(torneo uniforme truncamiento),19,0.7245 ( 244 0.9985 0.9664 0.7020 0.4897 ) ,36.47 min
500-100-9e-05-0.05-0.0005-10,(torneo uniforme elitismo),43,0.7266 ( 244 0.9807 0.9520 0.7315 0.5483 ) ,36.52 min
500-100-9e-05-0.05-0.0005-10,(torneo uniforme reemplazo),53,0.7393 ( 226 0.9777 0.9566 0.7455 0.5839 ) ,18.58 min
500-100-9e-05-0.05-0.0005-10,(torneo uniforme truncamiento),36,0.7204 ( 252 0.9838 0.9508 0.7218 0.5259 ) ,37.26 min
500-100-9e-05-0.05-0.0005-20,(torneo uniforme elitismo),25,0.7215 ( 262 0.9891 0.9519 0.7208 0.5443 ) ,37.73 min
500-100-9e-05-0.05-0.0005-20,(torneo uniforme reemplazo),21,0.7189 ( 261 0.9919 0.9536 0.7120 0.5264 ) ,18.24 min
500-100-9e-05-0.05-0.0005-20,(torneo uniforme truncamiento),32,0.7221 ( 281 0.9788 0.9615 0.7243 0.5400 ) ,37.97 min
500-100-9e-05-0.05-0.0005-50,(torneo uniforme elitismo),14,0.7044 ( 294 0.9885 0.9547 0.7084 0.4985 ) ,35.85 min
500-100-9e-05-0.05-0.0005-50,(torneo uniforme reemplazo),14,0.7149 ( 272 0.9937 0.9547 0.7102 0.5162 ) ,18.35 min
500-100-9e-05-0.05-0.0005-50,(torneo uniforme truncamiento),12,0.7063 ( 264 0.9930 0.9413 0.7247 0.4920 ) ,36.60 min
500-100-9e-05-0.05-0.005-10,(torneo uniforme elitismo),41,0.7312 ( 207 0.9882 0.9405 0.7251 0.5812 ) ,37.38 min
500-100-9e-05-0.05-0.005-10,(torneo uniforme reemplazo),44,0.7337 ( 236 0.9838 0.9501 0.7359 0.5892 ) ,18.88 min
