(Poblacion Generaciones Mutacion Elemento Mutacion Teoria Mutacion Practica Torneo),(Selección Cruce Sustitucion),Mejor Generacion,Mejor Fitness,Tiempo
300-50-9e-05-0.005-0.005-50,(torneo uniforme reemplazo),25,0.7260 ( 238 0.9992 0.9636 0.7180 0.4889 ) ,5.61 min
300-50-9e-05-0.005-0.005-50,(torneo uniforme truncamiento),15,0.7207 ( 241 0.9991 0.9543 0.7152 0.4830 ) ,10.81 min
300-50-9e-05-0.005-0.05-10,(torneo uniforme elitismo),50,0.7509 ( 193 0.9988 0.9703 0.7347 0.5642 ) ,11.15 min
300-50-9e-05-0.005-0.05-10,(torneo uniforme reemplazo),49,0.7483 ( 186 0.9980 0.9652 0.7279 0.5515 ) ,5.69 min
300-50-9e-05-0.005-0.05-10,(torneo uniforme truncamiento),34,0.7335 ( 225 0.9987 0.9615 0.7158 0.5280 ) ,11.10 min
300-50-9e-05-0.005-0.05-20,(torneo uniforme elitismo),23,0.7311 ( 244 0.9995 0.9673 0.7155 0.5267 ) ,11.21 min
300-50-9e-05-0.005-0.05-20,(torneo uniforme reemplazo),25,0.7273 ( 229 0.9985 0.9585 0.7147 0.5106 ) ,5.62 min
300-50-9e-05-0.005-0.05-20,(torneo uniforme truncamiento),24,0.7279 ( 238 0.9990 0.9602 0.7168 0.5176 ) ,11.11 min
300-50-9e-05-0.005-0.05-50,(torneo uniforme elitismo),16,0.7193 ( 237 0.9997 0.9525 0.7189 0.5016 ) ,10.82 min
300-50-9e-05-0.005-0.05-50,(torneo uniforme reemplazo),17,0.7188 ( 259 0.9986 0.9566 0.7089 0.5076 ) ,5.41 min
300-50-9e-05-0.005-0.05-50,(torneo uniforme truncamiento),18,0.7221 ( 245 0.9993 0.9638 0.7217 0.4823 ) ,10.87 min
300-50-9e-05-0.05-0.0005-10,(torneo uniforme elitismo),34,0.7289 ( 235 0.9880 0.9510 0.7166 0.5620 ) ,11.07 min
300-50-9e-05-0.05-0.0005-10,(torneo uniforme reemplazo),27,0.7254 ( 234 0.9908 0.9546 0.7287 0.5150 ) ,5.86 min
300-50-9e-05-0.05-0.0005-10,(torneo uniforme truncamiento),33,0.7220 ( 247 0.9903 0.9568 0.7189 0.5124 ) ,11.22 min
300-50-9e-05-0.05-0.0005-20,(torneo uniforme elitismo),16,0.7244 ( 220 0.9981 0.9543 0.7204 0.4989 ) ,10.97 min
300-50-9e-05-0.05-0.0005-20,(torneo uniforme reemplazo),23,0.7197 ( 260 0.9912 0.9567 0.7088 0.5250 ) ,5.60 min
300-50-9e-05-0.05-0.0005-20,(torneo uniforme truncamiento),19,0.7179 ( 252 0.9938 0.9516 0.7212 0.4993 ) ,11.04 min
300-50-9e-05-0.05-0.0005-50,(torneo uniforme elitismo),13,0.7132 ( 275 0.9910 0.9556 0.7132 0.4954 ) ,10.90 min
300-50-9e-05-0.05-0.0005-50,(torneo uniforme reemplazo),13,0.7075 ( 290 0.9909 0.9556 0.7105 0.4982 ) ,5.53 min
300-50-9e-05-0.05-0.0005-50,(torneo uniforme truncamiento),15,0.7068 ( 293 0.9917 0.9542 0.7084 0.5044 ) ,11.23 min
300-50-9e-05-0.05-0.005-10,(torneo uniforme elitismo),33,0.7239 ( 259 0.9839 0.9581 0.7314 0.5420 ) ,11.11 min
300-50-9e-05-0.05-0.005-10,(torneo uniforme reemplazo),35,0.7284 ( 238 0.9870 0.9569 0.7205 0.5473 ) ,5.68 min
300-50-9e-05-0.05-0.005-10,(torneo uniforme truncamiento),29,0.7126 ( 275 0.9821 0.9507 0.7189 0.5260 ) ,11.04 min
300-50-9e-05-0.05-0.005-20,(torneo uniforme elitismo),20,0.7178 ( 240 0.9911 0.9510 0.7060 0.5150 ) ,11.01 min
300-50-9e-05-0.05-0.005-20,(torneo uniforme reemplazo),29,0.7251 ( 240 0.9910 0.9535 0.7208 0.5416 ) ,5.50 min
300-50-9e-05-0.05-0.005-20,(torneo uniforme truncamiento),11,0.7102 ( 262 0.9988 0.9397 0.7168 0.5126 ) ,11.41 min
300-50-9e-05-0.05-0.005-50,(torneo uniforme elitismo),11,0.7138 ( 256 0.9958 0.9469 0.7236 0.4970 ) ,10.94 min
300-50-9e-05-0.05-0.005-50,(torneo uniforme reemplazo),18,0.7162 ( 295 0.9899 0.9652 0.7155 0.4937 ) ,5.44 min
300-50-9e-05-0.05-0.005-50,(torneo uniforme truncamiento),11,0.7118 ( 278 0.9896 0.9541 0.7130 0.4958 ) ,10.89 min
300-50-9e-05-0.05-0.05-10,(torneo uniforme elitismo),40,0.7204 ( 278 0.9822 0.9590 0.7247 0.5321 ) ,11.24 min
300-50-9e-05-0.05-0.05-10,(torneo uniforme reemplazo),35,0.7268 ( 216 0.9928 0.9504 0.7077 0.5397 ) ,5.76 min
300-50-9e-05-0.05-0.05-10,(torneo uniforme truncamiento),25,0.7125 ( 294 0.9916 0.9540 0.7217 0.5235 ) ,11.22 min
300-50-9e-05-0.05-0.05-20,(torneo uniforme elitismo),23,0.7111 ( 297 0.9897 0.9603 0.7169 0.5043 ) ,10.98 min
300-50-9e-05-0.05-0.05-20,(torneo uniforme reemplazo),26,0.7224 ( 273 0.9866 0.9578 0.7197 0.5403 ) ,5.50 min
300-50-9e-05-0.05-0.05-20,(torneo uniforme truncamiento),21,0.7122 ( 280 0.9899 0.9566 0.7184 0.4914 ) ,11.25 min
300-50-9e-05-0.05-0.05-50,(torneo uniforme elitismo),14,0.7146 ( 246 0.9920 0.9524 0.7118 0.4969 ) ,11.00 min
300-50-9e-05-0.05-0.05-50,(torneo uniforme reemplazo),13,0.7067 ( 286 0.9897 0.9501 0.7122 0.4928 ) ,5.53 min
300-50-9e-05-0.05-0.05-50,(torneo uniforme truncamiento),14,0.7152 ( 257 0.9960 0.9564 0.7182 0.4933 ) ,11.05 min
300-80-9e-05-0.0005-0.0005-10,(torneo uniforme elitismo),50,0.7452 ( 210 0.9997 0.9775 0.7204 0.5231 ) ,17.58 min
300-80-9e-05-0.0005-0.0005-10,(torneo uniforme reemplazo),51,0.7547 ( 180 1.0000 0.9725 0.7317 0.5561 ) ,9.02 min
300-80-9e-05-0.0005-0.0005-10,(torneo uniforme truncamiento),49,0.7393 ( 219 0.9995 0.9751 0.7268 0.5126 ) ,17.46 min
300-80-9e-05-0.0005-0.0005-20,(torneo uniforme elitismo),29,0.7354 ( 229 0.9997 0.9687 0.7183 0.5239 ) ,17.64 min
300-80-9e-05-0.0005-0.0005-20,(torneo uniforme reemplazo),36,0.7422 ( 198 1.0000 0.9741 0.7203 0.5128 ) ,8.91 min
300-80-9e-05-0.0005-0.0005-20,(torneo uniforme truncamiento),35,0.7393 ( 205 1.0000 0.9661 0.7219 0.5232 ) ,17.80 min
300-80-9e-05-0.0005-0.0005-50,(torneo uniforme elitismo),17,0.7168 ( 275 1.0000 0.9586 0.7162 0.5089 ) ,17.46 min
300-80-9e-05-0.0005-0.0005-50,(torneo uniforme reemplazo),20,0.7258 ( 222 0.9997 0.9553 0.7158 0.5102 ) ,8.91 min
300-80-9e-05-0.0005-0.0005-50,(torneo uniforme truncamiento),20,0.7300 ( 225 1.0000 0.9583 0.7219 0.5154 ) ,17.55 min
300-80-9e-05-0.0005-0.005-10,(torneo uniforme elitismo),48,0.7486 ( 197 0.9998 0.9720 0.7245 0.5580 ) ,18.17 min
300-80-9e-05-0.0005-0.005-10,(torneo uniforme reemplazo),66,0.7589 ( 154 1.0000 0.9731 0.7283 0.5616 ) ,8.94 min
300-80-9e-05-0.0005-0.005-10,(torneo uniforme truncamiento),32,0.7326 ( 232 1.0000 0.9644 0.7090 0.5337 ) ,17.47 min
300-80-9e-05-0.0005-0.005-20,(torneo uniforme elitismo),33,0.7280 ( 243 0.9993 0.9697 0.7090 0.5105 ) ,17.77 min
300-80-9e-05-0.0005-0.005-20,(torneo uniforme reemplazo),37,0.7445 ( 203 0.9997 0.9692 0.7257 0.5336 ) ,8.83 min
300-80-9e-05-0.0005-0.005-20,(torneo uniforme truncamiento),21,0.7189 ( 248 0.9997 0.9557 0.7044 0.5014 ) ,17.22 min
300-80-9e-05-0.0005-0.005-50,(torneo uniforme elitismo),17,0.7242 ( 234 0.9997 0.9555 0.7035 0.5127 ) ,18.27 min
300-80-9e-05-0.0005-0.005-50,(torneo uniforme reemplazo),28,0.7202 ( 259 1.0000 0.9592 0.7161 0.4977 ) ,9.07 min
300-80-9e-05-0.0005-0.005-50,(torneo uniforme truncamiento),19,0.7220 ( 250 1.0000 0.9624 0.7045 0.5034 ) ,17.75 min
300-80-9e-05-0.0005-0.05-10,(torneo uniforme elitismo),45,0.7376 ( 217 0.9997 0.9674 0.7222 0.5218 ) ,17.88 min
300-80-9e-05-0.0005-0.05-10,(torneo uniforme reemplazo),54,0.7538 ( 185 1.0000 0.9709 0.7326 0.5661 ) ,9.11 min
300-80-9e-05-0.0005-0.05-10,(torneo uniforme truncamiento),44,0.7372 ( 209 0.9991 0.9652 0.7170 0.5192 ) ,17.73 min
300-80-9e-05-0.0005-0.05-20,(torneo uniforme elitismo),27,0.7277 ( 231 1.0000 0.9648 0.7143 0.5105 ) ,17.52 min
300-80-9e-05-0.0005-0.05-20,(torneo uniforme reemplazo),34,0.7467 ( 191 0.9997 0.9680 0.7182 0.5488 ) ,9.00 min
300-80-9e-05-0.0005-0.05-20,(torneo uniforme truncamiento),24,0.7291 ( 231 0.9993 0.9611 0.7171 0.5152 ) ,17.77 min
300-80-9e-05-0.0005-0.05-50,(torneo uniforme elitismo),20,0.7202 ( 252 0.9991 0.9564 0.7180 0.4991 ) ,17.53 min
300-80-9e-05-0.0005-0.05-50,(torneo uniforme reemplazo),21,0.7220 ( 250 1.0000 0.9613 0.7201 0.4876 ) ,8.80 min
300-80-9e-05-0.0005-0.05-50,(torneo uniforme truncamiento),17,0.7144 ( 258 0.9997 0.9579 0.7215 0.4663 ) ,17.70 min
300-80-9e-05-0.005-0.0005-10,(torneo uniforme elitismo),57,0.7543 ( 178 0.9982 0.9757 0.7211 0.5520 ) ,17.85 min
300-80-9e-05-0.005-0.0005-10,(torneo uniforme reemplazo),54,0.7487 ( 198 0.9975 0.9714 0.7292 0.5610 ) ,8.84 min
300-80-9e-05-0.005-0.0005-10,(torneo uniforme truncamiento),54,0.7399 ( 233 0.9969 0.9758 0.7263 0.5386 ) ,18.20 min
300-80-9e-05-0.005-0.0005-20,(torneo uniforme elitismo),33,0.7388 ( 219 0.9987 0.9667 0.7186 0.5574 ) ,17.99 min
300-80-9e-05-0.005-0.0005-20,(torneo uniforme reemplazo),28,0.7383 ( 219 0.9982 0.9722 0.7211 0.5215 ) ,8.74 min
300-80-9e-05-0.005-0.0005-20,(torneo uniforme truncamiento),25,0.7304 ( 222 0.9992 0.9566 0.7185 0.5149 ) ,17.52 min
300-80-9e-05-0.005-0.0005-50,(torneo uniforme elitismo),22,0.7248 ( 254 0.9993 0.9588 0.7164 0.5212 ) ,17.34 min
300-80-9e-05-0.005-0.0005-50,(torneo uniforme reemplazo),16,0.7260 ( 228 0.9992 0.9612 0.7041 0.5036 ) ,8.91 min
300-80-9e-05-0.005-0.0005-50,(torneo uniforme truncamiento),16,0.7164 ( 253 0.9997 0.9563 0.7039 0.4866 ) ,17.72 min
300-80-9e-05-0.005-0.005-10,(torneo uniforme elitismo),54,0.7518 ( 182 0.9974 0.9695 0.7239 0.5679 ) ,17.87 min
300-80-9e-05-0.005-0.005-10,(torneo uniforme reemplazo),65,0.7581 ( 170 0.9986 0.9738 0.7209 0.5820 ) ,9.01 min
300-80-9e-05-0.005-0.005-10,(torneo uniforme truncamiento),30,0.7276 ( 253 0.9980 0.9670 0.7215 0.5111 ) ,17.66 min
300-80-9e-05-0.005-0.005-20,(torneo uniforme elitismo),25,0.7268 ( 238 0.9979 0.9672 0.7234 0.4946 ) ,17.64 min
300-80-9e-05-0.005-0.005-20,(torneo uniforme reemplazo),39,0.7401 ( 222 0.9988 0.9697 0.7184 0.5317 ) ,8.85 min
300-80-9e-05-0.005-0.005-20,(torneo uniforme truncamiento),25,0.7316 ( 224 0.9990 0.9598 0.7157 0.5195 ) ,17.75 min
300-80-9e-05-0.005-0.005-50,(torneo uniforme elitismo),19,0.7245 ( 248 0.9979 0.9633 0.7150 0.5062 ) ,17.98 min
300-80-9e-05-0.005-0.005-50,(torneo uniforme reemplazo),15,0.7188 ( 268 0.9994 0.9605 0.7216 0.4924 ) ,8.51 min
300-80-9e-05-0.005-0.005-50,(torneo uniforme truncamiento),18,0.7298 ( 234 0.9992 0.9630 0.7158 0.5116 ) ,17.58 min
300-80-9e-05-0.005-0.05-10,(torneo uniforme elitismo),56,0.7462 ( 197 0.9975 0.9691 0.7269 0.5547 ) ,17.74 min
300-80-9e-05-0.005-0.05-10,(torneo uniforme reemplazo),53,0.7441 ( 204 0.9976 0.9666 0.7226 0.5492 ) ,8.92 min
300-80-9e-05-0.005-0.05-10,(torneo uniforme truncamiento),27,0.7244 ( 240 0.9996 0.9569 0.7233 0.5106 ) ,17.68 min
300-80-9e-05-0.005-0.05-20,(torneo uniforme elitismo),30,0.7292 ( 239 0.9980 0.9655 0.7228 0.5090 ) ,17.49 min
300-80-9e-05-0.005-0.05-20,(torneo uniforme reemplazo),29,0.7358 ( 214 0.9989 0.9654 0.7122 0.5229 ) ,8.79 min
300-80-9e-05-0.005-0.05-20,(torneo uniforme truncamiento),26,0.7279 ( 232 0.9988 0.9649 0.7175 0.5017 ) ,17.52 min
300-80-9e-05-0.005-0.05-50,(torneo uniforme elitismo),17,0.7240 ( 236 0.9987 0.9572 0.7162 0.5006 ) ,17.74 min
300-80-9e-05-0.005-0.05-50,(torneo uniforme reemplazo),15,0.7202 ( 249 0.9986 0.9544 0.7115 0.4981 ) ,8.83 min
300-80-9e-05-0.005-0.05-50,(torneo uniforme truncamiento),19,0.7197 ( 251 0.9995 0.9626 0.7015 0.4889 ) ,17.24 min
300-80-9e-05-0.05-0.0005-10,(torneo uniforme elitismo),40,0.7321 ( 231 0.9866 0.9561 0.7286 0.5643 ) ,17.65 min
300-80-9e-05-0.05-0.0005-10,(torneo uniforme reemplazo),47,0.7334 ( 244 0.9881 0.9613 0.7229 0.5682 ) ,9.11 min
300-80-9e-05-0.05-0.0005-10,(torneo uniforme truncamiento),34,0.7281 ( 217 0.9897 0.9532 0.7188 0.5384 ) ,17.53 min
300-80-9e-05-0.05-0.0005-20,(torneo uniforme elitismo),17,0.7143 ( 246 0.9931 0.9432 0.7159 0.5084 ) ,18.27 min
300-80-9e-05-0.05-0.0005-20,(torneo uniforme reemplazo),26,0.7225 ( 266 0.9874 0.9605 0.7145 0.5386 ) ,8.74 min
300-80-9e-05-0.05-0.0005-20,(torneo uniforme truncamiento),24,0.7216 ( 264 0.9931 0.9593 0.7238 0.5198 ) ,18.30 min
300-80-9e-05-0.05-0.0005-50,(torneo uniforme elitismo),14,0.7116 ( 295 0.9919 0.9599 0.7105 0.4949 ) ,17.23 min
300-80-9e-05-0.05-0.0005-50,(torneo uniforme reemplazo),13,0.7141 ( 270 0.9933 0.9514 0.7184 0.5088 ) ,8.74 min
300-80-9e-05-0.05-0.0005-50,(torneo uniforme truncamiento),12,0.7135 ( 272 0.9926 0.9569 0.7085 0.4829 ) ,17.39 min
300-80-9e-05-0.05-0.005-10,(torneo uniforme elitismo),27,0.7273 ( 223 0.9927 0.9477 0.7375 0.5315 ) ,18.01 min
300-80-9e-05-0.05-0.005-10,(torneo uniforme reemplazo),37,0.7295 ( 224 0.9871 0.9485 0.7268 0.5562 ) ,8.95 min
300-80-9e-05-0.05-0.005-10,(torneo uniforme truncamiento),20,0.7130 ( 271 0.9932 0.9496 0.7126 0.5105 ) ,17.75 min
300-80-9e-05-0.05-0.005-20,(torneo uniforme elitismo),31,0.7215 ( 270 0.9881 0.9608 0.7265 0.5283 ) ,17.85 min
300-80-9e-05-0.05-0.005-20,(torneo uniforme reemplazo),23,0.7287 ( 239 0.9925 0.9567 0.7296 0.5344 ) ,8.85 min
300-80-9e-05-0.05-0.005-20,(torneo uniforme truncamiento),17,0.7042 ( 312 0.9875 0.9551 0.7103 0.5042 ) ,17.93 min
300-80-9e-05-0.05-0.005-50,(torneo uniforme elitismo),14,0.7110 ( 284 0.9903 0.9615 0.7121 0.4974 ) ,17.52 min
300-80-9e-05-0.05-0.005-50,(torneo uniforme reemplazo),11,0.7088 ( 274 0.9958 0.9526 0.7150 0.4822 ) ,8.52 min
300-80-9e-05-0.05-0.005-50,(torneo uniforme truncamiento),10,0.7137 ( 257 0.9970 0.9450 0.7160 0.4980 ) ,17.40 min
300-80-9e-05-0.05-0.05-10,(torneo uniforme elitismo),33,0.7269 ( 254 0.9889 0.9587 0.7140 0.5454 ) ,17.92 min
300-80-9e-05-0.05-0.05-10,(torneo uniforme reemplazo),44,0.7339 ( 233 0.9866 0.9581 0.7293 0.5597 ) ,8.86 min
300-80-9e-05-0.05-0.05-10,(torneo uniforme truncamiento),24,0.7084 ( 296 0.9890 0.9523 0.7168 0.5169 ) ,17.50 min
300-80-9e-05-0.05-0.05-20,(torneo uniforme elitismo),20,0.7068 ( 272 0.9908 0.9435 0.7144 0.4968 ) ,17.51 min
300-80-9e-05-0.05-0.05-20,(torneo uniforme reemplazo),25,0.7253 ( 237 0.9888 0.9584 0.7158 0.5118 ) ,9.06 min
300-80-9e-05-0.05-0.05-20,(torneo uniforme truncamiento),13,0.7063 ( 290 0.9911 0.9448 0.7118 0.5033 ) ,17.28 min
300-80-9e-05-0.05-0.05-50,(torneo uniforme elitismo),12,0.7173 ( 245 0.9954 0.9529 0.7113 0.5079 ) ,17.53 min
300-80-9e-05-0.05-0.05-50,(torneo uniforme reemplazo),10,0.7140 ( 251 0.9939 0.9453 0.7289 0.4938 ) ,8.85 min
300-80-9e-05-0.05-0.05-50,(torneo uniforme truncamiento),12,0.7119 ( 286 0.9930 0.9531 0.7149 0.5060 ) ,17.33 min
500-100-9e-05-0.0005-0.0005-10,(torneo uniforme elitismo),73,0.7683 ( 138 0.9995 0.9770 0.7361 0.5793 ) ,37.37 min
500-100-9e-05-0.0005-0.0005-10,(torneo uniforme reemplazo),80,0.7727 ( 144 0.9996 0.9786 0.7334 0.6070 ) ,18.63 min
500-100-9e-05-0.0005-0.0005-10,(torneo uniforme truncamiento),51,0.7505 ( 193 0.9996 0.9729 0.7245 0.5650 ) ,37.22 min
500-100-9e-05-0.0005-0.0005-20,(torneo uniforme elitismo),38,0.7416 ( 219 0.9992 0.9722 0.7167 0.5394 ) ,36.24 min
500-100-9e-05-0.0005-0.0005-20,(torneo uniforme reemplazo),51,0.7539 ( 193 1.0000 0.9765 0.7353 0.5605 ) ,18.39 min
500-100-9e-05-0.0005-0.0005-20,(torneo uniforme truncamiento),79,0.7417 ( 220 0.9993 0.9695 0.7196 0.5402 ) ,37.04 min
500-100-9e-05-0.0005-0.0005-50,(torneo uniforme elitismo),23,0.7334 ( 232 0.9997 0.9696 0.7181 0.5159 ) ,37.56 min
500-100-9e-05-0.0005-0.0005-50,(torneo uniforme reemplazo),29,0.7383 ( 210 0.9998 0.9713 0.7119 0.5170 ) ,18.02 min
500-100-9e-05-0.0005-0.0005-50,(torneo uniforme truncamiento),25,0.7333 ( 223 0.9993 0.9626 0.7204 0.5246 ) ,36.67 min
500-100-9e-05-0.0005-0.005-10,(torneo uniforme elitismo),72,0.7691 ( 143 0.9995 0.9770 0.7223 0.5997 ) ,37.43 min
500-100-9e-05-0.0005-0.005-10,(torneo uniforme reemplazo),84,0.7731 ( 147 0.9993 0.9750 0.7430 0.6219 ) ,18.74 min
500-100-9e-05-0.0005-0.005-10,(torneo uniforme truncamiento),49,0.7469 ( 199 0.9993 0.9742 0.7210 0.5361 ) ,37.57 min
500-100-9e-05-0.0005-0.005-20,(torneo uniforme elitismo),43,0.7473 ( 197 1.0000 0.9724 0.7226 0.5437 ) ,36.90 min
500-100-9e-05-0.0005-0.005-20,(torneo uniforme reemplazo),42,0.7544 ( 190 0.9990 0.9734 0.7335 0.5671 ) ,18.39 min
500-100-9e-05-0.0005-0.005-20,(torneo uniforme truncamiento),30,0.7372 ( 225 1.0000 0.9719 0.7196 0.5170 ) ,36.88 min
500-100-9e-05-0.0005-0.005-50,(torneo uniforme elitismo),25,0.7281 ( 241 1.0000 0.9643 0.7251 0.5093 ) ,36.75 min
500-100-9e-05-0.0005-0.005-50,(torneo uniforme reemplazo),22,0.7280 ( 230 0.9993 0.9641 0.7051 0.4992 ) ,17.99 min
500-100-9e-05-0.0005-0.005-50,(torneo uniforme truncamiento),13,0.7150 ( 265 1.0000 0.9557 0.7079 0.4913 ) ,36.50 min
500-100-9e-05-0.0005-0.05-10,(torneo uniforme elitismo),72,0.7614 ( 173 0.9995 0.9744 0.7247 0.5947 ) ,37.67 min
500-100-9e-05-0.0005-0.05-10,(torneo uniforme reemplazo),70,0.7660 ( 160 0.9995 0.9690 0.7319 0.6147 ) ,19.18 min
500-100-9e-05-0.0005-0.05-10,(torneo uniforme truncamiento),50,0.7433 ( 195 1.0000 0.9672 0.7224 0.5343 ) ,37.04 min
500-100-9e-05-0.0005-0.05-20,(torneo uniforme elitismo),26,0.7339 ( 200 1.0000 0.9581 0.7179 0.5217 ) ,36.65 min
500-100-9e-05-0.0005-0.05-20,(torneo uniforme reemplazo),31,0.7397 ( 215 0.9992 0.9679 0.7200 0.5364 ) ,17.91 min
500-100-9e-05-0.0005-0.05-20,(torneo uniforme truncamiento),34,0.7399 ( 208 1.0000 0.9633 0.7253 0.5485 ) ,37.27 min
500-100-9e-05-0.0005-0.05-50,(torneo uniforme elitismo),23,0.7380 ( 208 0.9997 0.9635 0.7206 0.5350 ) ,36.42 min
500-100-9e-05-0.0005-0.05-50,(torneo uniforme reemplazo),22,0.7339 ( 236 1.0000 0.9636 0.7281 0.5374 ) ,18.11 min
500-100-9e-05-0.0005-0.05-50,(torneo uniforme truncamiento),18,0.7280 ( 216 1.0000 0.9580 0.7151 0.5059 ) ,36.02 min
500-100-9e-05-0.005-0.0005-10,(torneo uniforme elitismo),66,0.7588 ( 189 0.9956 0.9748 0.7379 0.5871 ) ,37.26 min
500-100-9e-05-0.005-0.0005-10,(torneo uniforme reemplazo),71,0.7699 ( 160 0.9939 0.9769 0.7303 0.6218 ) ,18.72 min
500-100-9e-05-0.005-0.0005-10,(torneo uniforme truncamiento),37,0.7367 ( 241 0.9971 0.9687 0.7305 0.5332 ) ,38.40 min
500-100-9e-05-0.005-0.0005-20,(torneo uniforme elitismo),31,0.7373 ( 232 0.9975 0.9680 0.7263 0.5312 ) ,37.85 min
500-100-9e-05-0.005-0.0005-20,(torneo uniforme reemplazo),46,0.7510 ( 208 0.9951 0.9751 0.7249 0.5760 ) ,18.56 min
500-100-9e-05-0.005-0.0005-20,(torneo uniforme truncamiento),31,0.7390 ( 215 0.9979 0.9731 0.7184 0.5092 ) ,36.83 min
500-100-9e-05-0.005-0.0005-50,(torneo uniforme elitismo),21,0.7300 ( 246 0.9969 0.9681 0.7155 0.5188 ) ,35.92 min
500-100-9e-05-0.005-0.0005-50,(torneo uniforme reemplazo),22,0.7296 ( 217 0.9982 0.9637 0.7249 0.4932 ) ,17.91 min
500-100-9e-05-0.005-0.0005-50,(torneo uniforme truncamiento),19,0.7232 ( 246 0.9979 0.9612 0.7220 0.4923 ) ,36.56 min
500-100-9e-05-0.005-0.005-10,(torneo uniforme elitismo),57,0.7544 ( 177 0.9953 0.9695 0.7327 0.5708 ) ,37.36 min
500-100-9e-05-0.005-0.005-10,(torneo uniforme reemplazo),72,0.7643 ( 173 0.9965 0.9748 0.7426 0.5994 ) ,18.60 min
500-100-9e-05-0.005-0.005-10,(torneo uniforme truncamiento),62,0.7470 ( 210 0.9946 0.9736 0.7322 0.5568 ) ,38.33 min
500-100-9e-05-0.005-0.005-20,(torneo uniforme elitismo),31,0.7317 ( 249 0.9953 0.9698 0.7092 0.5266 ) ,36.66 min
500-100-9e-05-0.005-0.005-20,(torneo uniforme reemplazo),43,0.7501 ( 192 0.9951 0.9713 0.7188 0.5623 ) ,18.49 min
500-100-9e-05-0.005-0.005-20,(torneo uniforme truncamiento),28,0.7279 ( 252 0.9971 0.9671 0.7090 0.5138 ) ,36.44 min
500-100-9e-05-0.005-0.005-50,(torneo uniforme elitismo),21,0.7294 ( 234 0.9981 0.9655 0.7156 0.5034 ) ,36.36 min
500-100-9e-05-0.005-0.005-50,(torneo uniforme reemplazo),24,0.7330 ( 230 0.9980 0.9662 0.7158 0.5224 ) ,18.50 min
500-100-9e-05-0.005-0.005-50,(torneo uniforme truncamiento),18,0.7297 ( 229 0.9985 0.9617 0.7211 0.5224 ) ,36.36 min
500-100-9e-05-0.005-0.05-10,(torneo uniforme elitismo),71,0.7559 ( 185 0.9953 0.9667 0.7274 0.6082 ) ,37.35 min
500-100-9e-05-0.005-0.05-10,(torneo uniforme reemplazo),62,0.7606 ( 174 0.9963 0.9680 0.7296 0.6074 ) ,19.03 min
500-100-9e-05-0.005-0.05-10,(torneo uniforme truncamiento),40,0.7432 ( 195 0.9987 0.9565 0.7225 0.5704 ) ,38.00 min
500-100-9e-05-0.005-0.05-20,(torneo uniforme elitismo),28,0.7335 ( 225 0.9987 0.9637 0.7163 0.5219 ) ,36.43 min
500-100-9e-05-0.005-0.05-20,(torneo uniforme reemplazo),32,0.7324 ( 226 0.9975 0.9643 0.7277 0.5078 ) ,17.96 min
500-100-9e-05-0.005-0.05-20,(torneo uniforme truncamiento),32,0.7303 ( 244 0.9976 0.9620 0.7142 0.5281 ) ,36.53 min
500-100-9e-05-0.005-0.05-50,(torneo uniforme elitismo),25,0.7329 ( 221 0.9983 0.9618 0.7218 0.5190 ) ,35.46 min
500-100-9e-05-0.005-0.05-50,(torneo uniforme reemplazo),18,0.7296 ( 236 0.9972 0.9600 0.7247 0.5210 ) ,18.06 min
500-100-9e-05-0.005-0.05-50,(torneo uniforme truncamiento),21,0.7284 ( 249 0.9993 0.9645 0.7107 0.5328 ) ,36.39 min
500-100-9e-05-0.05-0.0005-10,(torneo uniforme elitismo),25,0.7288 ( 208 0.9934 0.9443 0.7174 0.5474 ) ,37.13 min
500-100-9e-05-0.05-0.0005-10,(torneo uniforme reemplazo),41,0.7292 ( 225 0.9850 0.9428 0.7309 0.5805 ) ,18.63 min
500-100-9e-05-0.05-0.0005-10,(torneo uniforme truncamiento),45,0.7279 ( 244 0.9771 0.9583 0.7245 0.5466 ) ,37.13 min
500-100-9e-05-0.05-0.0005-20,(torneo uniforme elitismo),18,0.7218 ( 219 0.9927 0.9406 0.7208 0.5275 ) ,36.30 min
500-100-9e-05-0.05-0.0005-20,(torneo uniforme reemplazo),19,0.7172 ( 254 0.9887 0.9455 0.7190 0.5354 ) ,18.44 min
500-100-9e-05-0.05-0.0005-20,(torneo uniforme truncamiento),12,0.7087 ( 266 0.9935 0.9457 0.7122 0.4911 ) ,37.38 min
500-100-9e-05-0.05-0.0005-50,(torneo uniforme elitismo),15,0.7204 ( 253 0.9932 0.9538 0.7183 0.5240 ) ,36.64 min
500-100-9e-05-0.05-0.0005-50,(torneo uniforme reemplazo),15,0.7181 ( 277 0.9918 0.9580 0.7195 0.5186 ) ,18.64 min
500-100-9e-05-0.05-0.0005-50,(torneo uniforme truncamiento),14,0.7133 ( 272 0.9870 0.9503 0.7207 0.5088 ) ,36.43 min
500-100-9e-05-0.05-0.005-10,(torneo uniforme elitismo),37,0.7291 ( 240 0.9853 0.9521 0.7326 0.5586 ) ,37.55 min
500-100-9e-05-0.05-0.005-10,(torneo uniforme reemplazo),53,0.7294 ( 235 0.9820 0.9536 0.7299 0.5775 ) ,18.39 min
