(Poblacion Generaciones Mutacion Elemento Mutacion Teoria Mutacion Practica Torneo),(Selección Cruce Sustitucion),Mejor Generacion,Mejor Fitness,Tiempo
300-50-9e-05-0.005-0.005-20,(torneo uniforme reemplazo),40,0.7420 ( 212 0.9976 0.9688 0.7165 0.5496 ) ,5.60 min
300-50-9e-05-0.005-0.005-20,(torneo uniforme truncamiento),34,0.7333 ( 240 0.9982 0.9661 0.7311 0.5211 ) ,11.26 min
300-50-9e-05-0.005-0.005-50,(torneo uniforme elitismo),16,0.7194 ( 265 0.9977 0.9616 0.7092 0.5060 ) ,11.05 min
300-50-9e-05-0.005-0.005-50,(torneo uniforme reemplazo),20,0.7244 ( 249 0.9966 0.9684 0.7154 0.4913 ) ,5.57 min
300-50-9e-05-0.005-0.005-50,(torneo uniforme truncamiento),20,0.7279 ( 232 0.9972 0.9579 0.7235 0.5159 ) ,10.97 min
300-50-9e-05-0.005-0.05-10,(torneo uniforme elitismo),49,0.7414 ( 215 0.9968 0.9665 0.7231 0.5506 ) ,11.35 min
300-50-9e-05-0.005-0.05-10,(torneo uniforme reemplazo),44,0.7446 ( 182 0.9991 0.9651 0.7258 0.5374 ) ,5.61 min
300-50-9e-05-0.005-0.05-10,(torneo uniforme truncamiento),40,0.7314 ( 245 0.9981 0.9666 0.7262 0.5306 ) ,11.38 min
300-50-9e-05-0.005-0.05-20,(torneo uniforme elitismo),28,0.7337 ( 229 0.9981 0.9627 0.7108 0.5353 ) ,11.09 min
300-50-9e-05-0.005-0.05-20,(torneo uniforme reemplazo),31,0.7361 ( 216 0.9990 0.9638 0.7227 0.5240 ) ,5.52 min
300-50-9e-05-0.005-0.05-20,(torneo uniforme truncamiento),23,0.7251 ( 250 0.9977 0.9619 0.7118 0.5126 ) ,11.06 min
300-50-9e-05-0.005-0.05-50,(torneo uniforme elitismo),15,0.7218 ( 237 0.9987 0.9587 0.7111 0.4954 ) ,11.58 min
300-50-9e-05-0.005-0.05-50,(torneo uniforme reemplazo),17,0.7248 ( 249 0.9997 0.9624 0.7244 0.5029 ) ,5.56 min
300-50-9e-05-0.005-0.05-50,(torneo uniforme truncamiento),16,0.7213 ( 260 0.9984 0.9598 0.7171 0.4904 ) ,10.79 min
300-50-9e-05-0.05-0.0005-10,(torneo uniforme elitismo),26,0.7275 ( 226 0.9919 0.9540 0.7132 0.5348 ) ,11.19 min
300-50-9e-05-0.05-0.0005-10,(torneo uniforme reemplazo),41,0.7260 ( 266 0.9859 0.9612 0.7170 0.5423 ) ,5.74 min
300-50-9e-05-0.05-0.0005-10,(torneo uniforme truncamiento),25,0.7087 ( 308 0.9893 0.9621 0.7105 0.4874 ) ,11.23 min
300-50-9e-05-0.05-0.0005-20,(torneo uniforme elitismo),19,0.7171 ( 249 0.9957 0.9488 0.7178 0.5152 ) ,11.32 min
300-50-9e-05-0.05-0.0005-20,(torneo uniforme reemplazo),26,0.7214 ( 263 0.9887 0.9613 0.7274 0.5150 ) ,5.70 min
300-50-9e-05-0.05-0.0005-20,(torneo uniforme truncamiento),20,0.7231 ( 259 0.9906 0.9594 0.7216 0.5280 ) ,11.17 min
300-50-9e-05-0.05-0.0005-50,(torneo uniforme elitismo),12,0.7142 ( 262 0.9937 0.9506 0.7123 0.5038 ) ,10.98 min
300-50-9e-05-0.05-0.0005-50,(torneo uniforme reemplazo),14,0.7155 ( 267 0.9940 0.9557 0.7055 0.5006 ) ,5.48 min
300-50-9e-05-0.05-0.0005-50,(torneo uniforme truncamiento),16,0.7113 ( 293 0.9902 0.9598 0.7069 0.4954 ) ,10.94 min
300-50-9e-05-0.05-0.005-10,(torneo uniforme elitismo),34,0.7207 ( 246 0.9872 0.9526 0.7247 0.5176 ) ,11.38 min
300-50-9e-05-0.05-0.005-10,(torneo uniforme reemplazo),34,0.7287 ( 222 0.9898 0.9526 0.7258 0.5348 ) ,5.72 min
300-50-9e-05-0.05-0.005-10,(torneo uniforme truncamiento),20,0.7212 ( 230 0.9969 0.9470 0.7181 0.5126 ) ,11.23 min
300-50-9e-05-0.05-0.005-20,(torneo uniforme elitismo),17,0.7207 ( 249 0.9924 0.9523 0.7297 0.5123 ) ,11.24 min
300-50-9e-05-0.05-0.005-20,(torneo uniforme reemplazo),24,0.7246 ( 246 0.9919 0.9577 0.7263 0.5154 ) ,5.51 min
300-50-9e-05-0.05-0.005-20,(torneo uniforme truncamiento),18,0.7099 ( 266 0.9896 0.9474 0.7152 0.4981 ) ,11.47 min
300-50-9e-05-0.05-0.005-50,(torneo uniforme elitismo),19,0.7121 ( 268 0.9887 0.9490 0.7205 0.5073 ) ,11.24 min
300-50-9e-05-0.05-0.005-50,(torneo uniforme reemplazo),13,0.7138 ( 295 0.9907 0.9607 0.7199 0.5096 ) ,5.61 min
300-50-9e-05-0.05-0.005-50,(torneo uniforme truncamiento),14,0.7105 ( 273 0.9953 0.9531 0.7081 0.4947 ) ,11.59 min
300-50-9e-05-0.05-0.05-10,(torneo uniforme elitismo),25,0.7202 ( 242 0.9946 0.9531 0.7110 0.5048 ) ,11.18 min
300-50-9e-05-0.05-0.05-10,(torneo uniforme reemplazo),36,0.7276 ( 224 0.9918 0.9504 0.7104 0.5592 ) ,5.70 min
300-50-9e-05-0.05-0.05-10,(torneo uniforme truncamiento),28,0.7195 ( 290 0.9909 0.9621 0.7208 0.5274 ) ,11.08 min
300-50-9e-05-0.05-0.05-20,(torneo uniforme elitismo),23,0.7149 ( 260 0.9875 0.9475 0.7229 0.5097 ) ,11.24 min
300-50-9e-05-0.05-0.05-20,(torneo uniforme reemplazo),24,0.7176 ( 258 0.9862 0.9579 0.7153 0.4948 ) ,5.58 min
300-50-9e-05-0.05-0.05-20,(torneo uniforme truncamiento),24,0.7166 ( 292 0.9845 0.9648 0.7174 0.5226 ) ,11.13 min
300-50-9e-05-0.05-0.05-50,(torneo uniforme elitismo),16,0.7138 ( 276 0.9893 0.9569 0.7162 0.5004 ) ,10.94 min
300-50-9e-05-0.05-0.05-50,(torneo uniforme reemplazo),11,0.7105 ( 273 0.9933 0.9502 0.7131 0.4964 ) ,5.45 min
300-50-9e-05-0.05-0.05-50,(torneo uniforme truncamiento),13,0.7101 ( 278 0.9924 0.9529 0.7082 0.4890 ) ,11.00 min
300-80-9e-05-0.0005-0.0005-10,(torneo uniforme elitismo),54,0.7483 ( 192 0.9998 0.9714 0.7182 0.5468 ) ,17.72 min
300-80-9e-05-0.0005-0.0005-10,(torneo uniforme reemplazo),64,0.7566 ( 185 0.9997 0.9754 0.7279 0.5794 ) ,9.02 min
300-80-9e-05-0.0005-0.0005-10,(torneo uniforme truncamiento),37,0.7339 ( 228 0.9993 0.9649 0.7183 0.5247 ) ,17.69 min
300-80-9e-05-0.0005-0.0005-20,(torneo uniforme elitismo),31,0.7412 ( 215 0.9999 0.9718 0.7241 0.5251 ) ,17.67 min
300-80-9e-05-0.0005-0.0005-20,(torneo uniforme reemplazo),28,0.7379 ( 227 1.0000 0.9707 0.7195 0.5351 ) ,9.13 min
300-80-9e-05-0.0005-0.0005-20,(torneo uniforme truncamiento),32,0.7389 ( 218 1.0000 0.9724 0.7282 0.5208 ) ,17.71 min
300-80-9e-05-0.0005-0.0005-50,(torneo uniforme elitismo),18,0.7235 ( 232 1.0000 0.9606 0.7153 0.4871 ) ,17.60 min
300-80-9e-05-0.0005-0.0005-50,(torneo uniforme reemplazo),21,0.7283 ( 236 1.0000 0.9621 0.7199 0.5121 ) ,8.75 min
300-80-9e-05-0.0005-0.0005-50,(torneo uniforme truncamiento),14,0.7232 ( 243 1.0000 0.9571 0.7107 0.5053 ) ,17.53 min
300-80-9e-05-0.0005-0.005-10,(torneo uniforme elitismo),49,0.7507 ( 203 1.0000 0.9739 0.7341 0.5621 ) ,18.00 min
300-80-9e-05-0.0005-0.005-10,(torneo uniforme reemplazo),64,0.7551 ( 180 1.0000 0.9751 0.7348 0.5665 ) ,9.03 min
300-80-9e-05-0.0005-0.005-10,(torneo uniforme truncamiento),54,0.7474 ( 195 1.0000 0.9725 0.7192 0.5483 ) ,17.91 min
300-80-9e-05-0.0005-0.005-20,(torneo uniforme elitismo),34,0.7400 ( 214 0.9996 0.9679 0.7282 0.5283 ) ,17.81 min
300-80-9e-05-0.0005-0.005-20,(torneo uniforme reemplazo),40,0.7289 ( 243 0.9991 0.9702 0.7217 0.4966 ) ,9.04 min
300-80-9e-05-0.0005-0.005-20,(torneo uniforme truncamiento),22,0.7255 ( 227 0.9995 0.9572 0.7197 0.5010 ) ,17.78 min
300-80-9e-05-0.0005-0.005-50,(torneo uniforme elitismo),15,0.7188 ( 246 1.0000 0.9575 0.7172 0.4899 ) ,17.97 min
300-80-9e-05-0.0005-0.005-50,(torneo uniforme reemplazo),17,0.7192 ( 246 1.0000 0.9556 0.7119 0.4901 ) ,9.14 min
300-80-9e-05-0.0005-0.005-50,(torneo uniforme truncamiento),27,0.7221 ( 235 0.9997 0.9612 0.7024 0.4893 ) ,17.88 min
300-80-9e-05-0.0005-0.05-10,(torneo uniforme elitismo),51,0.7525 ( 176 1.0000 0.9721 0.7291 0.5464 ) ,18.87 min
300-80-9e-05-0.0005-0.05-10,(torneo uniforme reemplazo),54,0.7550 ( 167 0.9998 0.9685 0.7367 0.5646 ) ,9.24 min
300-80-9e-05-0.0005-0.05-10,(torneo uniforme truncamiento),41,0.7332 ( 225 1.0000 0.9641 0.7170 0.5233 ) ,17.87 min
300-80-9e-05-0.0005-0.05-20,(torneo uniforme elitismo),31,0.7329 ( 227 1.0000 0.9614 0.7212 0.5342 ) ,17.71 min
300-80-9e-05-0.0005-0.05-20,(torneo uniforme reemplazo),34,0.7411 ( 212 1.0000 0.9700 0.7294 0.5198 ) ,9.06 min
300-80-9e-05-0.0005-0.05-20,(torneo uniforme truncamiento),23,0.7246 ( 247 0.9994 0.9658 0.7177 0.4934 ) ,17.51 min
300-80-9e-05-0.0005-0.05-50,(torneo uniforme elitismo),22,0.7308 ( 224 1.0000 0.9607 0.7197 0.5264 ) ,17.66 min
300-80-9e-05-0.0005-0.05-50,(torneo uniforme reemplazo),19,0.7294 ( 226 1.0000 0.9571 0.7168 0.5124 ) ,8.83 min
300-80-9e-05-0.0005-0.05-50,(torneo uniforme truncamiento),17,0.7223 ( 242 0.9998 0.9623 0.7113 0.4833 ) ,17.97 min
300-80-9e-05-0.005-0.0005-10,(torneo uniforme elitismo),49,0.7475 ( 197 0.9988 0.9732 0.7168 0.5500 ) ,18.10 min
300-80-9e-05-0.005-0.0005-10,(torneo uniforme reemplazo),60,0.7545 ( 170 0.9986 0.9766 0.7275 0.5411 ) ,9.01 min
300-80-9e-05-0.005-0.0005-10,(torneo uniforme truncamiento),42,0.7388 ( 205 0.9982 0.9689 0.7214 0.5129 ) ,18.45 min
300-80-9e-05-0.005-0.0005-20,(torneo uniforme elitismo),30,0.7423 ( 200 0.9993 0.9677 0.7123 0.5338 ) ,17.74 min
300-80-9e-05-0.005-0.0005-20,(torneo uniforme reemplazo),34,0.7429 ( 214 0.9967 0.9697 0.7150 0.5564 ) ,9.45 min
300-80-9e-05-0.005-0.0005-20,(torneo uniforme truncamiento),20,0.7210 ( 244 0.9980 0.9600 0.7120 0.4917 ) ,17.38 min
300-80-9e-05-0.005-0.0005-50,(torneo uniforme elitismo),19,0.7248 ( 244 0.9982 0.9622 0.7120 0.5080 ) ,17.71 min
300-80-9e-05-0.005-0.0005-50,(torneo uniforme reemplazo),20,0.7277 ( 232 0.9989 0.9587 0.7184 0.5222 ) ,8.98 min
300-80-9e-05-0.005-0.0005-50,(torneo uniforme truncamiento),18,0.7187 ( 265 0.9979 0.9608 0.7142 0.5012 ) ,17.78 min
300-80-9e-05-0.005-0.005-10,(torneo uniforme elitismo),50,0.7463 ( 192 0.9973 0.9668 0.7239 0.5508 ) ,17.78 min
300-80-9e-05-0.005-0.005-10,(torneo uniforme reemplazo),52,0.7483 ( 189 0.9976 0.9741 0.7240 0.5278 ) ,9.08 min
300-80-9e-05-0.005-0.005-10,(torneo uniforme truncamiento),42,0.7388 ( 222 0.9979 0.9715 0.7182 0.5287 ) ,17.89 min
300-80-9e-05-0.005-0.005-20,(torneo uniforme elitismo),31,0.7368 ( 226 0.9973 0.9740 0.7153 0.5178 ) ,17.85 min
300-80-9e-05-0.005-0.005-20,(torneo uniforme reemplazo),30,0.7348 ( 237 0.9975 0.9685 0.7223 0.5255 ) ,8.82 min
300-80-9e-05-0.005-0.005-20,(torneo uniforme truncamiento),29,0.7250 ( 238 0.9976 0.9648 0.7231 0.4942 ) ,17.68 min
300-80-9e-05-0.005-0.005-50,(torneo uniforme elitismo),15,0.7215 ( 252 0.9992 0.9539 0.7196 0.5062 ) ,17.58 min
300-80-9e-05-0.005-0.005-50,(torneo uniforme reemplazo),19,0.7275 ( 229 0.9997 0.9581 0.7212 0.5062 ) ,8.96 min
300-80-9e-05-0.005-0.005-50,(torneo uniforme truncamiento),21,0.7262 ( 238 0.9996 0.9607 0.7184 0.5083 ) ,18.00 min
300-80-9e-05-0.005-0.05-10,(torneo uniforme elitismo),49,0.7398 ( 219 0.9977 0.9684 0.7186 0.5427 ) ,18.15 min
300-80-9e-05-0.005-0.05-10,(torneo uniforme reemplazo),47,0.7471 ( 187 0.9982 0.9630 0.7220 0.5671 ) ,9.18 min
300-80-9e-05-0.005-0.05-10,(torneo uniforme truncamiento),41,0.7321 ( 229 0.9969 0.9634 0.7188 0.5246 ) ,17.74 min
300-80-9e-05-0.005-0.05-20,(torneo uniforme elitismo),19,0.7251 ( 220 0.9993 0.9532 0.7187 0.4950 ) ,17.65 min
300-80-9e-05-0.005-0.05-20,(torneo uniforme reemplazo),27,0.7329 ( 208 0.9994 0.9616 0.7160 0.5095 ) ,8.87 min
300-80-9e-05-0.005-0.05-20,(torneo uniforme truncamiento),30,0.7274 ( 248 0.9974 0.9663 0.7258 0.5070 ) ,17.74 min
300-80-9e-05-0.005-0.05-50,(torneo uniforme elitismo),16,0.7167 ( 260 0.9981 0.9518 0.7167 0.5037 ) ,17.68 min
300-80-9e-05-0.005-0.05-50,(torneo uniforme reemplazo),16,0.7206 ( 237 0.9997 0.9560 0.7227 0.4828 ) ,8.88 min
300-80-9e-05-0.005-0.05-50,(torneo uniforme truncamiento),17,0.7205 ( 246 0.9972 0.9544 0.7119 0.5077 ) ,17.40 min
300-80-9e-05-0.05-0.0005-10,(torneo uniforme elitismo),44,0.7260 ( 250 0.9861 0.9601 0.7278 0.5297 ) ,17.97 min
300-80-9e-05-0.05-0.0005-10,(torneo uniforme reemplazo),39,0.7301 ( 244 0.9864 0.9567 0.7235 0.5605 ) ,8.91 min
300-80-9e-05-0.05-0.0005-10,(torneo uniforme truncamiento),22,0.7149 ( 267 0.9912 0.9537 0.7199 0.4958 ) ,18.12 min
300-80-9e-05-0.05-0.0005-20,(torneo uniforme elitismo),26,0.7235 ( 274 0.9898 0.9655 0.7232 0.5212 ) ,18.16 min
300-80-9e-05-0.05-0.0005-20,(torneo uniforme reemplazo),24,0.7238 ( 240 0.9912 0.9557 0.7225 0.5222 ) ,8.91 min
300-80-9e-05-0.05-0.0005-20,(torneo uniforme truncamiento),14,0.7135 ( 265 0.9925 0.9503 0.7237 0.5048 ) ,17.74 min
300-80-9e-05-0.05-0.0005-50,(torneo uniforme elitismo),13,0.7117 ( 265 0.9921 0.9489 0.7146 0.4897 ) ,17.29 min
300-80-9e-05-0.05-0.0005-50,(torneo uniforme reemplazo),14,0.7155 ( 258 0.9945 0.9532 0.7124 0.4982 ) ,8.58 min
300-80-9e-05-0.05-0.0005-50,(torneo uniforme truncamiento),13,0.7100 ( 274 0.9919 0.9496 0.7106 0.4940 ) ,17.53 min
300-80-9e-05-0.05-0.005-10,(torneo uniforme elitismo),31,0.7259 ( 245 0.9926 0.9519 0.7227 0.5399 ) ,18.04 min
300-80-9e-05-0.05-0.005-10,(torneo uniforme reemplazo),38,0.7297 ( 231 0.9900 0.9554 0.7310 0.5437 ) ,9.11 min
300-80-9e-05-0.05-0.005-10,(torneo uniforme truncamiento),47,0.7208 ( 274 0.9823 0.9616 0.7303 0.5291 ) ,18.16 min
300-80-9e-05-0.05-0.005-20,(torneo uniforme elitismo),16,0.7105 ( 272 0.9926 0.9476 0.7225 0.4945 ) ,17.94 min
300-80-9e-05-0.05-0.005-20,(torneo uniforme reemplazo),26,0.7258 ( 246 0.9898 0.9620 0.7116 0.5228 ) ,8.78 min
300-80-9e-05-0.05-0.005-20,(torneo uniforme truncamiento),15,0.7122 ( 278 0.9945 0.9514 0.7103 0.4988 ) ,17.69 min
300-80-9e-05-0.05-0.005-50,(torneo uniforme elitismo),14,0.7144 ( 275 0.9896 0.9538 0.7259 0.5002 ) ,17.43 min
300-80-9e-05-0.05-0.005-50,(torneo uniforme reemplazo),17,0.7153 ( 288 0.9891 0.9607 0.7155 0.5170 ) ,8.78 min
300-80-9e-05-0.05-0.005-50,(torneo uniforme truncamiento),14,0.7128 ( 273 0.9911 0.9549 0.7124 0.4978 ) ,17.68 min
300-80-9e-05-0.05-0.05-10,(torneo uniforme elitismo),32,0.7246 ( 242 0.9909 0.9523 0.7207 0.5411 ) ,18.29 min
300-80-9e-05-0.05-0.05-10,(torneo uniforme reemplazo),38,0.7269 ( 250 0.9872 0.9515 0.7248 0.5648 ) ,9.13 min
300-80-9e-05-0.05-0.05-10,(torneo uniforme truncamiento),21,0.7078 ( 283 0.9894 0.9500 0.7087 0.4903 ) ,17.34 min
300-80-9e-05-0.05-0.05-20,(torneo uniforme elitismo),25,0.7164 ( 272 0.9856 0.9557 0.7226 0.5125 ) ,17.60 min
300-80-9e-05-0.05-0.05-20,(torneo uniforme reemplazo),23,0.7169 ( 291 0.9876 0.9604 0.7192 0.5220 ) ,9.32 min
300-80-9e-05-0.05-0.05-20,(torneo uniforme truncamiento),22,0.7219 ( 237 0.9911 0.9518 0.7089 0.5173 ) ,18.67 min
300-80-9e-05-0.05-0.05-50,(torneo uniforme elitismo),14,0.7164 ( 251 0.9946 0.9523 0.7173 0.4943 ) ,17.54 min
300-80-9e-05-0.05-0.05-50,(torneo uniforme reemplazo),17,0.7192 ( 256 0.9928 0.9590 0.7138 0.5073 ) ,8.60 min
300-80-9e-05-0.05-0.05-50,(torneo uniforme truncamiento),11,0.7138 ( 259 0.9933 0.9509 0.7177 0.4966 ) ,17.74 min
500-100-9e-05-0.0005-0.0005-10,(torneo uniforme elitismo),69,0.7665 ( 147 0.9997 0.9787 0.7389 0.5707 ) ,37.26 min
500-100-9e-05-0.0005-0.0005-10,(torneo uniforme reemplazo),81,0.7773 ( 137 0.9995 0.9777 0.7402 0.6277 ) ,18.92 min
500-100-9e-05-0.0005-0.0005-10,(torneo uniforme truncamiento),48,0.7478 ( 202 0.9995 0.9729 0.7232 0.5449 ) ,37.11 min
500-100-9e-05-0.0005-0.0005-20,(torneo uniforme elitismo),40,0.7402 ( 234 0.9987 0.9748 0.7290 0.5317 ) ,37.45 min
500-100-9e-05-0.0005-0.0005-20,(torneo uniforme reemplazo),48,0.7520 ( 193 1.0000 0.9728 0.7249 0.5614 ) ,18.14 min
500-100-9e-05-0.0005-0.0005-20,(torneo uniforme truncamiento),31,0.7328 ( 236 0.9997 0.9690 0.7189 0.5195 ) ,36.71 min
500-100-9e-05-0.0005-0.0005-50,(torneo uniforme elitismo),25,0.7342 ( 234 1.0000 0.9692 0.7269 0.5083 ) ,35.87 min
500-100-9e-05-0.0005-0.0005-50,(torneo uniforme reemplazo),27,0.7360 ( 224 1.0000 0.9698 0.7131 0.5187 ) ,18.08 min
500-100-9e-05-0.0005-0.0005-50,(torneo uniforme truncamiento),20,0.7279 ( 242 1.0000 0.9635 0.7175 0.5103 ) ,35.75 min
500-100-9e-05-0.0005-0.005-10,(torneo uniforme elitismo),73,0.7648 ( 161 0.9994 0.9769 0.7331 0.5836 ) ,37.49 min
500-100-9e-05-0.0005-0.005-10,(torneo uniforme reemplazo),78,0.7728 ( 154 0.9994 0.9789 0.7371 0.6194 ) ,18.58 min
500-100-9e-05-0.0005-0.005-10,(torneo uniforme truncamiento),66,0.7550 ( 185 0.9997 0.9775 0.7240 0.5581 ) ,37.17 min
500-100-9e-05-0.0005-0.005-20,(torneo uniforme elitismo),35,0.7455 ( 198 1.0000 0.9725 0.7299 0.5220 ) ,36.90 min
500-100-9e-05-0.0005-0.005-20,(torneo uniforme reemplazo),42,0.7529 ( 183 0.9997 0.9757 0.7221 0.5497 ) ,18.00 min
500-100-9e-05-0.0005-0.005-20,(torneo uniforme truncamiento),34,0.7382 ( 222 1.0000 0.9729 0.7207 0.5208 ) ,36.10 min
500-100-9e-05-0.0005-0.005-50,(torneo uniforme elitismo),21,0.7306 ( 249 0.9987 0.9677 0.7198 0.5204 ) ,35.74 min
500-100-9e-05-0.0005-0.005-50,(torneo uniforme reemplazo),27,0.7368 ( 222 1.0000 0.9650 0.7194 0.5323 ) ,18.42 min
500-100-9e-05-0.0005-0.005-50,(torneo uniforme truncamiento),25,0.7307 ( 231 0.9994 0.9615 0.7295 0.5131 ) ,37.91 min
500-100-9e-05-0.0005-0.05-10,(torneo uniforme elitismo),64,0.7639 ( 159 1.0000 0.9693 0.7359 0.6027 ) ,36.73 min
500-100-9e-05-0.0005-0.05-10,(torneo uniforme reemplazo),67,0.7667 ( 149 0.9997 0.9699 0.7335 0.6081 ) ,18.38 min
500-100-9e-05-0.0005-0.05-10,(torneo uniforme truncamiento),57,0.7476 ( 191 0.9997 0.9666 0.7120 0.5690 ) ,37.27 min
500-100-9e-05-0.0005-0.05-20,(torneo uniforme elitismo),39,0.7350 ( 215 0.9996 0.9608 0.7286 0.5212 ) ,36.52 min
500-100-9e-05-0.0005-0.05-20,(torneo uniforme reemplazo),36,0.7448 ( 200 0.9997 0.9666 0.7134 0.5554 ) ,18.35 min
500-100-9e-05-0.0005-0.05-20,(torneo uniforme truncamiento),38,0.7414 ( 201 0.9996 0.9638 0.7181 0.5542 ) ,37.13 min
500-100-9e-05-0.0005-0.05-50,(torneo uniforme elitismo),22,0.7255 ( 230 0.9996 0.9549 0.7128 0.5149 ) ,36.10 min
500-100-9e-05-0.0005-0.05-50,(torneo uniforme reemplazo),21,0.7229 ( 236 0.9996 0.9561 0.7179 0.5016 ) ,18.21 min
500-100-9e-05-0.0005-0.05-50,(torneo uniforme truncamiento),20,0.7280 ( 214 0.9996 0.9569 0.7234 0.4942 ) ,36.89 min
500-100-9e-05-0.005-0.0005-10,(torneo uniforme elitismo),67,0.7631 ( 169 0.9964 0.9780 0.7230 0.5940 ) ,37.08 min
500-100-9e-05-0.005-0.0005-10,(torneo uniforme reemplazo),72,0.7633 ( 184 0.9947 0.9773 0.7392 0.6067 ) ,18.49 min
500-100-9e-05-0.005-0.0005-10,(torneo uniforme truncamiento),45,0.7329 ( 229 0.9950 0.9687 0.7183 0.5204 ) ,36.94 min
500-100-9e-05-0.005-0.0005-20,(torneo uniforme elitismo),28,0.7295 ( 238 0.9973 0.9653 0.7274 0.5221 ) ,37.36 min
500-100-9e-05-0.005-0.0005-20,(torneo uniforme reemplazo),37,0.7467 ( 196 0.9972 0.9713 0.7229 0.5506 ) ,18.56 min
500-100-9e-05-0.005-0.0005-20,(torneo uniforme truncamiento),31,0.7365 ( 220 0.9971 0.9722 0.7240 0.5127 ) ,36.77 min
500-100-9e-05-0.005-0.0005-50,(torneo uniforme elitismo),20,0.7252 ( 247 0.9981 0.9602 0.7251 0.5196 ) ,36.58 min
500-100-9e-05-0.005-0.0005-50,(torneo uniforme reemplazo),21,0.7327 ( 230 0.9988 0.9703 0.7153 0.5016 ) ,18.79 min
500-100-9e-05-0.005-0.0005-50,(torneo uniforme truncamiento),24,0.7250 ( 256 0.9978 0.9652 0.7252 0.5019 ) ,36.07 min
500-100-9e-05-0.005-0.005-10,(torneo uniforme elitismo),62,0.7554 ( 192 0.9931 0.9691 0.7430 0.5809 ) ,36.92 min
500-100-9e-05-0.005-0.005-10,(torneo uniforme reemplazo),73,0.7686 ( 151 0.9963 0.9750 0.7250 0.6247 ) ,18.70 min
500-100-9e-05-0.005-0.005-10,(torneo uniforme truncamiento),54,0.7401 ( 227 0.9951 0.9734 0.7300 0.5328 ) ,36.82 min
500-100-9e-05-0.005-0.005-20,(torneo uniforme elitismo),35,0.7340 ( 232 0.9973 0.9677 0.7214 0.5246 ) ,37.18 min
500-100-9e-05-0.005-0.005-20,(torneo uniforme reemplazo),34,0.7458 ( 196 0.9970 0.9678 0.7152 0.5566 ) ,18.23 min
500-100-9e-05-0.005-0.005-20,(torneo uniforme truncamiento),37,0.7276 ( 261 0.9952 0.9683 0.7235 0.5139 ) ,36.61 min
500-100-9e-05-0.005-0.005-50,(torneo uniforme elitismo),21,0.7368 ( 215 0.9966 0.9674 0.7128 0.5258 ) ,36.27 min
500-100-9e-05-0.005-0.005-50,(torneo uniforme reemplazo),22,0.7348 ( 223 0.9981 0.9706 0.7184 0.5042 ) ,18.07 min
500-100-9e-05-0.005-0.005-50,(torneo uniforme truncamiento),20,0.7269 ( 245 0.9988 0.9662 0.7167 0.4979 ) ,35.95 min
500-100-9e-05-0.005-0.05-10,(torneo uniforme elitismo),55,0.7538 ( 164 0.9973 0.9632 0.7337 0.5814 ) ,37.27 min
500-100-9e-05-0.005-0.05-10,(torneo uniforme reemplazo),69,0.7601 ( 171 0.9963 0.9654 0.7317 0.6117 ) ,18.91 min
500-100-9e-05-0.005-0.05-10,(torneo uniforme truncamiento),31,0.7242 ( 237 0.9970 0.9601 0.7184 0.4922 ) ,36.23 min
500-100-9e-05-0.005-0.05-20,(torneo uniforme elitismo),36,0.7339 ( 235 0.9965 0.9684 0.7276 0.5286 ) ,37.82 min
500-100-9e-05-0.005-0.05-20,(torneo uniforme reemplazo),36,0.7409 ( 197 0.9982 0.9617 0.7224 0.5452 ) ,18.63 min
500-100-9e-05-0.005-0.05-20,(torneo uniforme truncamiento),35,0.7352 ( 212 0.9981 0.9637 0.7231 0.5284 ) ,36.37 min
500-100-9e-05-0.005-0.05-50,(torneo uniforme elitismo),17,0.7262 ( 240 0.9985 0.9626 0.7126 0.5092 ) ,36.07 min
500-100-9e-05-0.005-0.05-50,(torneo uniforme reemplazo),22,0.7323 ( 227 0.9981 0.9669 0.7193 0.5159 ) ,18.59 min
500-100-9e-05-0.005-0.05-50,(torneo uniforme truncamiento),24,0.7293 ( 234 0.9968 0.9637 0.7086 0.5313 ) ,36.03 min
500-100-9e-05-0.05-0.0005-10,(torneo uniforme elitismo),41,0.7320 ( 242 0.9848 0.9593 0.7224 0.5654 ) ,36.70 min
500-100-9e-05-0.05-0.0005-10,(torneo uniforme reemplazo),49,0.7301 ( 246 0.9784 0.9474 0.7308 0.5957 ) ,18.97 min
500-100-9e-05-0.05-0.0005-10,(torneo uniforme truncamiento),47,0.7241 ( 251 0.9797 0.9455 0.7444 0.5679 ) ,36.94 min
500-100-9e-05-0.05-0.0005-20,(torneo uniforme elitismo),20,0.7172 ( 277 0.9876 0.9502 0.7258 0.5349 ) ,36.34 min
500-100-9e-05-0.05-0.0005-20,(torneo uniforme reemplazo),25,0.7269 ( 258 0.9851 0.9584 0.7197 0.5437 ) ,18.40 min
500-100-9e-05-0.05-0.0005-20,(torneo uniforme truncamiento),22,0.7112 ( 283 0.9868 0.9536 0.7279 0.5000 ) ,35.36 min
500-100-9e-05-0.05-0.0005-50,(torneo uniforme elitismo),10,0.7065 ( 291 0.9942 0.9511 0.7173 0.4884 ) ,33.82 min
500-100-9e-05-0.05-0.0005-50,(torneo uniforme reemplazo),14,0.7121 ( 284 0.9906 0.9566 0.7207 0.4996 ) ,17.87 min
