(Poblacion Generaciones Mutacion Elemento Mutacion Teoria Mutacion Practica Torneo),(Selección Cruce Sustitucion),Mejor Generacion,Mejor Fitness,Tiempo
300-50-9e-05-0.005-0.005-50,(torneo uniforme reemplazo),15,0.7279 ( 231 0.9997 0.9566 0.7219 0.5107 ) ,5.42 min
300-50-9e-05-0.005-0.005-50,(torneo uniforme truncamiento),21,0.7280 ( 222 0.9995 0.9600 0.7114 0.5027 ) ,11.44 min
300-50-9e-05-0.005-0.05-10,(torneo uniforme elitismo),38,0.7363 ( 215 0.9982 0.9652 0.7118 0.5265 ) ,11.30 min
300-50-9e-05-0.005-0.05-10,(torneo uniforme reemplazo),50,0.7471 ( 195 0.9973 0.9681 0.7173 0.5632 ) ,5.71 min
300-50-9e-05-0.005-0.05-10,(torneo uniforme truncamiento),37,0.7308 ( 227 0.9989 0.9586 0.7187 0.5279 ) ,11.29 min
300-50-9e-05-0.005-0.05-20,(torneo uniforme elitismo),24,0.7331 ( 220 0.9982 0.9609 0.7162 0.5276 ) ,11.09 min
300-50-9e-05-0.005-0.05-20,(torneo uniforme reemplazo),37,0.7429 ( 208 0.9996 0.9693 0.7260 0.5404 ) ,5.63 min
300-50-9e-05-0.005-0.05-20,(torneo uniforme truncamiento),27,0.7254 ( 237 0.9991 0.9586 0.7146 0.5174 ) ,11.59 min
300-50-9e-05-0.005-0.05-50,(torneo uniforme elitismo),14,0.7137 ( 260 0.9987 0.9519 0.7103 0.5053 ) ,11.14 min
300-50-9e-05-0.005-0.05-50,(torneo uniforme reemplazo),20,0.7286 ( 244 0.9981 0.9628 0.7185 0.5249 ) ,5.54 min
300-50-9e-05-0.005-0.05-50,(torneo uniforme truncamiento),20,0.7232 ( 257 0.9993 0.9608 0.7160 0.5033 ) ,10.90 min
300-50-9e-05-0.05-0.0005-10,(torneo uniforme elitismo),25,0.7224 ( 226 0.9920 0.9508 0.7220 0.5024 ) ,11.04 min
300-50-9e-05-0.05-0.0005-10,(torneo uniforme reemplazo),35,0.7314 ( 225 0.9889 0.9513 0.7188 0.5613 ) ,5.70 min
300-50-9e-05-0.05-0.0005-10,(torneo uniforme truncamiento),34,0.7181 ( 284 0.9823 0.9600 0.7210 0.5302 ) ,11.13 min
300-50-9e-05-0.05-0.0005-20,(torneo uniforme elitismo),14,0.7151 ( 249 0.9956 0.9459 0.7108 0.5206 ) ,11.12 min
300-50-9e-05-0.05-0.0005-20,(torneo uniforme reemplazo),18,0.7137 ( 275 0.9877 0.9541 0.7130 0.5092 ) ,5.58 min
300-50-9e-05-0.05-0.0005-20,(torneo uniforme truncamiento),19,0.7203 ( 254 0.9904 0.9546 0.7181 0.5140 ) ,11.41 min
300-50-9e-05-0.05-0.0005-50,(torneo uniforme elitismo),14,0.7098 ( 276 0.9914 0.9536 0.7166 0.4799 ) ,10.84 min
300-50-9e-05-0.05-0.0005-50,(torneo uniforme reemplazo),12,0.7131 ( 275 0.9943 0.9496 0.7111 0.5070 ) ,5.50 min
300-50-9e-05-0.05-0.0005-50,(torneo uniforme truncamiento),10,0.7069 ( 278 0.9976 0.9467 0.7133 0.4826 ) ,11.13 min
300-50-9e-05-0.05-0.005-10,(torneo uniforme elitismo),37,0.7313 ( 216 0.9902 0.9515 0.7281 0.5392 ) ,11.22 min
300-50-9e-05-0.05-0.005-10,(torneo uniforme reemplazo),50,0.7367 ( 233 0.9813 0.9633 0.7297 0.5611 ) ,5.78 min
300-50-9e-05-0.05-0.005-10,(torneo uniforme truncamiento),47,0.7208 ( 271 0.9822 0.9597 0.7216 0.5342 ) ,11.27 min
300-50-9e-05-0.05-0.005-20,(torneo uniforme elitismo),25,0.7250 ( 251 0.9875 0.9592 0.7136 0.5230 ) ,11.17 min
300-50-9e-05-0.05-0.005-20,(torneo uniforme reemplazo),21,0.7201 ( 253 0.9944 0.9572 0.7202 0.5064 ) ,5.64 min
300-50-9e-05-0.05-0.005-20,(torneo uniforme truncamiento),28,0.7210 ( 282 0.9841 0.9635 0.7225 0.5261 ) ,11.19 min
300-50-9e-05-0.05-0.005-50,(torneo uniforme elitismo),11,0.7066 ( 269 0.9947 0.9521 0.7126 0.4586 ) ,10.79 min
300-50-9e-05-0.05-0.005-50,(torneo uniforme reemplazo),11,0.7112 ( 275 0.9940 0.9467 0.7046 0.5138 ) ,5.40 min
300-50-9e-05-0.05-0.005-50,(torneo uniforme truncamiento),12,0.7088 ( 282 0.9942 0.9499 0.7114 0.5020 ) ,11.37 min
300-50-9e-05-0.05-0.05-10,(torneo uniforme elitismo),32,0.7208 ( 255 0.9897 0.9501 0.7174 0.5335 ) ,11.33 min
300-50-9e-05-0.05-0.05-10,(torneo uniforme reemplazo),32,0.7316 ( 223 0.9892 0.9559 0.7338 0.5372 ) ,5.69 min
300-50-9e-05-0.05-0.05-10,(torneo uniforme truncamiento),30,0.7210 ( 255 0.9877 0.9528 0.7186 0.5279 ) ,11.22 min
300-50-9e-05-0.05-0.05-20,(torneo uniforme elitismo),17,0.7103 ( 277 0.9955 0.9526 0.7176 0.4984 ) ,10.93 min
300-50-9e-05-0.05-0.05-20,(torneo uniforme reemplazo),17,0.7172 ( 253 0.9938 0.9560 0.7137 0.4980 ) ,5.57 min
300-50-9e-05-0.05-0.05-20,(torneo uniforme truncamiento),20,0.7179 ( 261 0.9904 0.9526 0.7118 0.5168 ) ,11.12 min
300-50-9e-05-0.05-0.05-50,(torneo uniforme elitismo),12,0.7133 ( 257 0.9934 0.9428 0.7211 0.5217 ) ,10.96 min
300-50-9e-05-0.05-0.05-50,(torneo uniforme reemplazo),14,0.7180 ( 281 0.9931 0.9615 0.7262 0.5052 ) ,5.58 min
300-50-9e-05-0.05-0.05-50,(torneo uniforme truncamiento),12,0.7078 ( 297 0.9901 0.9544 0.7134 0.4918 ) ,11.09 min
300-80-9e-05-0.0005-0.0005-10,(torneo uniforme elitismo),72,0.7541 ( 183 0.9995 0.9759 0.7213 0.5550 ) ,18.07 min
300-80-9e-05-0.0005-0.0005-10,(torneo uniforme reemplazo),63,0.7566 ( 187 1.0000 0.9761 0.7292 0.5732 ) ,8.96 min
300-80-9e-05-0.0005-0.0005-10,(torneo uniforme truncamiento),40,0.7330 ( 233 1.0000 0.9695 0.7220 0.5199 ) ,17.79 min
300-80-9e-05-0.0005-0.0005-20,(torneo uniforme elitismo),33,0.7354 ( 218 1.0000 0.9702 0.7131 0.5106 ) ,17.50 min
300-80-9e-05-0.0005-0.0005-20,(torneo uniforme reemplazo),35,0.7445 ( 183 1.0000 0.9660 0.7115 0.5383 ) ,8.83 min
300-80-9e-05-0.0005-0.0005-20,(torneo uniforme truncamiento),29,0.7299 ( 229 0.9997 0.9614 0.7139 0.5159 ) ,17.85 min
300-80-9e-05-0.0005-0.0005-50,(torneo uniforme elitismo),16,0.7284 ( 215 0.9996 0.9553 0.7221 0.5016 ) ,18.20 min
300-80-9e-05-0.0005-0.0005-50,(torneo uniforme reemplazo),18,0.7213 ( 258 1.0000 0.9620 0.7207 0.5024 ) ,8.86 min
300-80-9e-05-0.0005-0.0005-50,(torneo uniforme truncamiento),19,0.7315 ( 233 1.0000 0.9635 0.7203 0.5170 ) ,17.52 min
300-80-9e-05-0.0005-0.005-10,(torneo uniforme elitismo),39,0.7340 ( 232 1.0000 0.9682 0.7191 0.5314 ) ,18.05 min
300-80-9e-05-0.0005-0.005-10,(torneo uniforme reemplazo),67,0.7552 ( 200 0.9993 0.9761 0.7350 0.5761 ) ,9.02 min
300-80-9e-05-0.0005-0.005-10,(torneo uniforme truncamiento),34,0.7315 ( 232 1.0000 0.9683 0.7168 0.5048 ) ,17.83 min
300-80-9e-05-0.0005-0.005-20,(torneo uniforme elitismo),41,0.7333 ( 224 1.0000 0.9661 0.7122 0.5181 ) ,17.76 min
300-80-9e-05-0.0005-0.005-20,(torneo uniforme reemplazo),26,0.7301 ( 212 0.9997 0.9654 0.7124 0.4864 ) ,9.04 min
300-80-9e-05-0.0005-0.005-20,(torneo uniforme truncamiento),28,0.7341 ( 205 1.0000 0.9657 0.7139 0.4958 ) ,17.73 min
300-80-9e-05-0.0005-0.005-50,(torneo uniforme elitismo),17,0.7235 ( 254 1.0000 0.9599 0.7029 0.5132 ) ,17.56 min
300-80-9e-05-0.0005-0.005-50,(torneo uniforme reemplazo),20,0.7275 ( 250 1.0000 0.9680 0.7094 0.5109 ) ,8.77 min
300-80-9e-05-0.0005-0.005-50,(torneo uniforme truncamiento),20,0.7240 ( 234 1.0000 0.9602 0.7149 0.5004 ) ,18.01 min
300-80-9e-05-0.0005-0.05-10,(torneo uniforme elitismo),48,0.7452 ( 193 1.0000 0.9715 0.7283 0.5239 ) ,18.04 min
300-80-9e-05-0.0005-0.05-10,(torneo uniforme reemplazo),59,0.7496 ( 179 0.9998 0.9669 0.7251 0.5470 ) ,9.27 min
300-80-9e-05-0.0005-0.05-10,(torneo uniforme truncamiento),44,0.7341 ( 241 1.0000 0.9702 0.7127 0.5297 ) ,17.85 min
300-80-9e-05-0.0005-0.05-20,(torneo uniforme elitismo),30,0.7328 ( 220 1.0000 0.9617 0.7209 0.5297 ) ,17.61 min
300-80-9e-05-0.0005-0.05-20,(torneo uniforme reemplazo),47,0.7402 ( 210 0.9999 0.9696 0.7110 0.5409 ) ,8.90 min
300-80-9e-05-0.0005-0.05-20,(torneo uniforme truncamiento),26,0.7314 ( 217 0.9994 0.9586 0.7232 0.5212 ) ,17.70 min
300-80-9e-05-0.0005-0.05-50,(torneo uniforme elitismo),14,0.7183 ( 259 0.9994 0.9527 0.7256 0.5038 ) ,17.72 min
300-80-9e-05-0.0005-0.05-50,(torneo uniforme reemplazo),18,0.7246 ( 239 1.0000 0.9623 0.7132 0.5009 ) ,8.80 min
300-80-9e-05-0.0005-0.05-50,(torneo uniforme truncamiento),14,0.7224 ( 239 1.0000 0.9594 0.7106 0.5012 ) ,17.58 min
300-80-9e-05-0.005-0.0005-10,(torneo uniforme elitismo),40,0.7318 ( 233 0.9963 0.9652 0.7230 0.5232 ) ,17.96 min
300-80-9e-05-0.005-0.0005-10,(torneo uniforme reemplazo),60,0.7494 ( 193 0.9967 0.9709 0.7252 0.5606 ) ,8.97 min
300-80-9e-05-0.005-0.0005-10,(torneo uniforme truncamiento),45,0.7375 ( 226 0.9959 0.9708 0.7260 0.5223 ) ,17.85 min
300-80-9e-05-0.005-0.0005-20,(torneo uniforme elitismo),31,0.7296 ( 231 0.9990 0.9672 0.7127 0.5011 ) ,17.69 min
300-80-9e-05-0.005-0.0005-20,(torneo uniforme reemplazo),32,0.7301 ( 244 0.9983 0.9658 0.7194 0.5217 ) ,9.12 min
300-80-9e-05-0.005-0.0005-20,(torneo uniforme truncamiento),29,0.7296 ( 230 0.9989 0.9676 0.7208 0.4930 ) ,17.76 min
300-80-9e-05-0.005-0.0005-50,(torneo uniforme elitismo),14,0.7122 ( 264 0.9990 0.9541 0.7154 0.4809 ) ,17.15 min
300-80-9e-05-0.005-0.0005-50,(torneo uniforme reemplazo),20,0.7294 ( 228 0.9997 0.9664 0.7162 0.5052 ) ,8.79 min
300-80-9e-05-0.005-0.0005-50,(torneo uniforme truncamiento),14,0.7187 ( 263 0.9988 0.9546 0.7273 0.5029 ) ,17.62 min
300-80-9e-05-0.005-0.005-10,(torneo uniforme elitismo),44,0.7516 ( 197 0.9989 0.9720 0.7263 0.5657 ) ,17.88 min
300-80-9e-05-0.005-0.005-10,(torneo uniforme reemplazo),54,0.7500 ( 198 0.9974 0.9705 0.7180 0.5711 ) ,9.23 min
300-80-9e-05-0.005-0.005-10,(torneo uniforme truncamiento),39,0.7359 ( 229 0.9988 0.9683 0.7263 0.5249 ) ,18.38 min
300-80-9e-05-0.005-0.005-20,(torneo uniforme elitismo),22,0.7272 ( 244 0.9987 0.9638 0.7147 0.5099 ) ,17.55 min
300-80-9e-05-0.005-0.005-20,(torneo uniforme reemplazo),34,0.7401 ( 207 0.9995 0.9666 0.7268 0.5239 ) ,9.16 min
300-80-9e-05-0.005-0.005-20,(torneo uniforme truncamiento),28,0.7285 ( 237 0.9985 0.9675 0.7187 0.4944 ) ,17.85 min
300-80-9e-05-0.005-0.005-50,(torneo uniforme elitismo),18,0.7195 ( 255 0.9980 0.9556 0.7228 0.5068 ) ,17.49 min
300-80-9e-05-0.005-0.005-50,(torneo uniforme reemplazo),15,0.7216 ( 256 0.9995 0.9607 0.7232 0.4971 ) ,8.79 min
300-80-9e-05-0.005-0.005-50,(torneo uniforme truncamiento),12,0.7196 ( 243 0.9993 0.9562 0.7139 0.4859 ) ,17.43 min
300-80-9e-05-0.005-0.05-10,(torneo uniforme elitismo),46,0.7425 ( 200 0.9983 0.9633 0.7200 0.5543 ) ,17.89 min
300-80-9e-05-0.005-0.05-10,(torneo uniforme reemplazo),51,0.7490 ( 192 0.9966 0.9680 0.7308 0.5606 ) ,8.99 min
300-80-9e-05-0.005-0.05-10,(torneo uniforme truncamiento),37,0.7344 ( 223 0.9975 0.9690 0.7158 0.5090 ) ,18.20 min
300-80-9e-05-0.005-0.05-20,(torneo uniforme elitismo),24,0.7221 ( 262 0.9991 0.9652 0.7116 0.5000 ) ,17.40 min
300-80-9e-05-0.005-0.05-20,(torneo uniforme reemplazo),25,0.7321 ( 232 0.9997 0.9634 0.7213 0.5254 ) ,8.83 min
300-80-9e-05-0.005-0.05-20,(torneo uniforme truncamiento),23,0.7291 ( 230 0.9992 0.9616 0.7129 0.5148 ) ,17.74 min
300-80-9e-05-0.005-0.05-50,(torneo uniforme elitismo),14,0.7161 ( 252 0.9986 0.9536 0.7099 0.4958 ) ,17.57 min
300-80-9e-05-0.005-0.05-50,(torneo uniforme reemplazo),20,0.7254 ( 253 0.9986 0.9632 0.7137 0.5200 ) ,8.57 min
300-80-9e-05-0.005-0.05-50,(torneo uniforme truncamiento),16,0.7207 ( 244 0.9988 0.9563 0.7247 0.4908 ) ,17.63 min
300-80-9e-05-0.05-0.0005-10,(torneo uniforme elitismo),43,0.7352 ( 220 0.9889 0.9588 0.7342 0.5462 ) ,18.17 min
300-80-9e-05-0.05-0.0005-10,(torneo uniforme reemplazo),36,0.7376 ( 208 0.9874 0.9527 0.7299 0.5627 ) ,9.15 min
300-80-9e-05-0.05-0.0005-10,(torneo uniforme truncamiento),33,0.7146 ( 261 0.9877 0.9555 0.7204 0.5009 ) ,18.03 min
300-80-9e-05-0.05-0.0005-20,(torneo uniforme elitismo),16,0.7184 ( 247 0.9964 0.9544 0.7171 0.4968 ) ,17.57 min
300-80-9e-05-0.05-0.0005-20,(torneo uniforme reemplazo),25,0.7262 ( 268 0.9908 0.9572 0.7204 0.5536 ) ,8.95 min
300-80-9e-05-0.05-0.0005-20,(torneo uniforme truncamiento),15,0.7107 ( 289 0.9917 0.9526 0.7110 0.5041 ) ,18.02 min
300-80-9e-05-0.05-0.0005-50,(torneo uniforme elitismo),17,0.7139 ( 265 0.9914 0.9583 0.7149 0.4786 ) ,17.35 min
300-80-9e-05-0.05-0.0005-50,(torneo uniforme reemplazo),12,0.7083 ( 277 0.9917 0.9500 0.7144 0.4927 ) ,8.70 min
300-80-9e-05-0.05-0.0005-50,(torneo uniforme truncamiento),17,0.7126 ( 296 0.9856 0.9541 0.7124 0.5313 ) ,17.64 min
300-80-9e-05-0.05-0.005-10,(torneo uniforme elitismo),36,0.7308 ( 240 0.9917 0.9618 0.7378 0.5363 ) ,17.66 min
300-80-9e-05-0.05-0.005-10,(torneo uniforme reemplazo),39,0.7309 ( 238 0.9867 0.9615 0.7323 0.5522 ) ,8.93 min
300-80-9e-05-0.05-0.005-10,(torneo uniforme truncamiento),32,0.7272 ( 263 0.9866 0.9653 0.7197 0.5324 ) ,18.65 min
300-80-9e-05-0.05-0.005-20,(torneo uniforme elitismo),13,0.7139 ( 250 0.9955 0.9423 0.7145 0.5088 ) ,17.38 min
300-80-9e-05-0.05-0.005-20,(torneo uniforme reemplazo),20,0.7234 ( 249 0.9939 0.9497 0.7219 0.5432 ) ,9.10 min
300-80-9e-05-0.05-0.005-20,(torneo uniforme truncamiento),27,0.7210 ( 264 0.9882 0.9607 0.7238 0.5133 ) ,18.34 min
300-80-9e-05-0.05-0.005-50,(torneo uniforme elitismo),13,0.7152 ( 265 0.9955 0.9580 0.7157 0.4955 ) ,17.74 min
300-80-9e-05-0.05-0.005-50,(torneo uniforme reemplazo),18,0.7211 ( 266 0.9909 0.9604 0.7195 0.5175 ) ,8.73 min
300-80-9e-05-0.05-0.005-50,(torneo uniforme truncamiento),11,0.7082 ( 287 0.9924 0.9561 0.7117 0.4725 ) ,17.47 min
300-80-9e-05-0.05-0.05-10,(torneo uniforme elitismo),35,0.7283 ( 233 0.9877 0.9519 0.7278 0.5452 ) ,17.96 min
300-80-9e-05-0.05-0.05-10,(torneo uniforme reemplazo),52,0.7277 ( 257 0.9834 0.9586 0.7333 0.5560 ) ,9.21 min
300-80-9e-05-0.05-0.05-10,(torneo uniforme truncamiento),28,0.7172 ( 279 0.9887 0.9546 0.7140 0.5311 ) ,17.89 min
300-80-9e-05-0.05-0.05-20,(torneo uniforme elitismo),22,0.7177 ( 266 0.9859 0.9547 0.7142 0.5151 ) ,17.32 min
300-80-9e-05-0.05-0.05-20,(torneo uniforme reemplazo),22,0.7151 ( 279 0.9872 0.9559 0.7228 0.5122 ) ,8.75 min
300-80-9e-05-0.05-0.05-20,(torneo uniforme truncamiento),18,0.7115 ( 240 0.9929 0.9403 0.7198 0.5033 ) ,17.83 min
300-80-9e-05-0.05-0.05-50,(torneo uniforme elitismo),16,0.7128 ( 292 0.9899 0.9596 0.7055 0.5011 ) ,17.30 min
300-80-9e-05-0.05-0.05-50,(torneo uniforme reemplazo),10,0.7160 ( 268 0.9929 0.9530 0.7170 0.5006 ) ,8.93 min
300-80-9e-05-0.05-0.05-50,(torneo uniforme truncamiento),16,0.7151 ( 261 0.9887 0.9517 0.7229 0.4956 ) ,17.86 min
500-100-9e-05-0.0005-0.0005-10,(torneo uniforme elitismo),76,0.7619 ( 172 0.9995 0.9782 0.7320 0.5785 ) ,37.55 min
500-100-9e-05-0.0005-0.0005-10,(torneo uniforme reemplazo),81,0.7708 ( 151 0.9985 0.9748 0.7492 0.6193 ) ,18.89 min
500-100-9e-05-0.0005-0.0005-10,(torneo uniforme truncamiento),62,0.7568 ( 166 0.9997 0.9754 0.7276 0.5526 ) ,37.17 min
500-100-9e-05-0.0005-0.0005-20,(torneo uniforme elitismo),36,0.7397 ( 220 0.9997 0.9719 0.7149 0.5302 ) ,36.65 min
500-100-9e-05-0.0005-0.0005-20,(torneo uniforme reemplazo),50,0.7550 ( 191 0.9997 0.9763 0.7243 0.5602 ) ,18.99 min
500-100-9e-05-0.0005-0.0005-20,(torneo uniforme truncamiento),36,0.7389 ( 208 1.0000 0.9730 0.7008 0.5245 ) ,36.85 min
500-100-9e-05-0.0005-0.0005-50,(torneo uniforme elitismo),18,0.7247 ( 237 0.9997 0.9642 0.7182 0.4692 ) ,36.80 min
500-100-9e-05-0.0005-0.0005-50,(torneo uniforme reemplazo),26,0.7385 ( 216 0.9998 0.9695 0.7120 0.5252 ) ,18.15 min
500-100-9e-05-0.0005-0.0005-50,(torneo uniforme truncamiento),23,0.7313 ( 233 1.0000 0.9654 0.7134 0.5080 ) ,36.43 min
500-100-9e-05-0.0005-0.005-10,(torneo uniforme elitismo),70,0.7678 ( 160 0.9994 0.9801 0.7357 0.5920 ) ,37.07 min
500-100-9e-05-0.0005-0.005-10,(torneo uniforme reemplazo),65,0.7708 ( 146 1.0000 0.9820 0.7410 0.5842 ) ,18.58 min
500-100-9e-05-0.0005-0.005-10,(torneo uniforme truncamiento),55,0.7440 ( 206 1.0000 0.9731 0.7214 0.5345 ) ,36.74 min
500-100-9e-05-0.0005-0.005-20,(torneo uniforme elitismo),38,0.7505 ( 201 0.9997 0.9743 0.7221 0.5553 ) ,37.02 min
500-100-9e-05-0.0005-0.005-20,(torneo uniforme reemplazo),40,0.7500 ( 189 0.9997 0.9758 0.7229 0.5387 ) ,18.43 min
500-100-9e-05-0.0005-0.005-20,(torneo uniforme truncamiento),41,0.7408 ( 190 0.9995 0.9674 0.7183 0.5156 ) ,37.84 min
500-100-9e-05-0.0005-0.005-50,(torneo uniforme elitismo),20,0.7306 ( 231 1.0000 0.9631 0.7183 0.5184 ) ,36.34 min
500-100-9e-05-0.0005-0.005-50,(torneo uniforme reemplazo),24,0.7342 ( 234 0.9999 0.9672 0.7063 0.5323 ) ,18.46 min
500-100-9e-05-0.0005-0.005-50,(torneo uniforme truncamiento),21,0.7318 ( 233 1.0000 0.9661 0.7219 0.5082 ) ,36.92 min
500-100-9e-05-0.0005-0.05-10,(torneo uniforme elitismo),62,0.7616 ( 152 1.0000 0.9685 0.7358 0.5795 ) ,37.29 min
500-100-9e-05-0.0005-0.05-10,(torneo uniforme reemplazo),76,0.7649 ( 161 0.9997 0.9675 0.7293 0.6194 ) ,18.65 min
500-100-9e-05-0.0005-0.05-10,(torneo uniforme truncamiento),42,0.7360 ( 229 1.0000 0.9691 0.7277 0.5252 ) ,37.14 min
500-100-9e-05-0.0005-0.05-20,(torneo uniforme elitismo),37,0.7462 ( 189 0.9997 0.9677 0.7160 0.5442 ) ,36.54 min
500-100-9e-05-0.0005-0.05-20,(torneo uniforme reemplazo),44,0.7477 ( 193 1.0000 0.9662 0.7277 0.5623 ) ,18.25 min
500-100-9e-05-0.0005-0.05-20,(torneo uniforme truncamiento),30,0.7417 ( 184 0.9998 0.9624 0.7178 0.5314 ) ,36.60 min
500-100-9e-05-0.0005-0.05-50,(torneo uniforme elitismo),27,0.7357 ( 209 0.9997 0.9602 0.7208 0.5294 ) ,36.92 min
500-100-9e-05-0.0005-0.05-50,(torneo uniforme reemplazo),20,0.7287 ( 227 0.9994 0.9603 0.7130 0.5199 ) ,18.25 min
500-100-9e-05-0.0005-0.05-50,(torneo uniforme truncamiento),21,0.7286 ( 239 1.0000 0.9656 0.7075 0.5143 ) ,37.36 min
500-100-9e-05-0.005-0.0005-10,(torneo uniforme elitismo),78,0.7568 ( 174 0.9963 0.9734 0.7245 0.5734 ) ,37.34 min
500-100-9e-05-0.005-0.0005-10,(torneo uniforme reemplazo),78,0.7644 ( 175 0.9939 0.9738 0.7247 0.6202 ) ,18.66 min
500-100-9e-05-0.005-0.0005-10,(torneo uniforme truncamiento),53,0.7498 ( 202 0.9971 0.9763 0.7204 0.5557 ) ,37.52 min
500-100-9e-05-0.005-0.0005-20,(torneo uniforme elitismo),33,0.7392 ( 202 0.9987 0.9667 0.7230 0.5200 ) ,36.77 min
500-100-9e-05-0.005-0.0005-20,(torneo uniforme reemplazo),41,0.7477 ( 208 0.9983 0.9716 0.7301 0.5612 ) ,18.69 min
500-100-9e-05-0.005-0.0005-20,(torneo uniforme truncamiento),33,0.7337 ( 241 0.9965 0.9708 0.7281 0.5201 ) ,38.69 min
500-100-9e-05-0.005-0.0005-50,(torneo uniforme elitismo),23,0.7278 ( 234 0.9976 0.9650 0.7184 0.5061 ) ,36.57 min
500-100-9e-05-0.005-0.0005-50,(torneo uniforme reemplazo),23,0.7278 ( 249 0.9972 0.9668 0.7093 0.5157 ) ,17.94 min
500-100-9e-05-0.005-0.0005-50,(torneo uniforme truncamiento),19,0.7335 ( 214 0.9981 0.9634 0.7160 0.5102 ) ,36.25 min
500-100-9e-05-0.005-0.005-10,(torneo uniforme elitismo),71,0.7624 ( 168 0.9970 0.9733 0.7372 0.5888 ) ,37.27 min
500-100-9e-05-0.005-0.005-10,(torneo uniforme reemplazo),77,0.7657 ( 165 0.9940 0.9710 0.7417 0.6158 ) ,18.93 min
500-100-9e-05-0.005-0.005-10,(torneo uniforme truncamiento),50,0.7410 ( 221 0.9947 0.9709 0.7279 0.5295 ) ,37.05 min
500-100-9e-05-0.005-0.005-20,(torneo uniforme elitismo),34,0.7387 ( 216 0.9964 0.9661 0.7284 0.5373 ) ,36.23 min
500-100-9e-05-0.005-0.005-20,(torneo uniforme reemplazo),39,0.7463 ( 196 0.9979 0.9702 0.7087 0.5536 ) ,18.28 min
500-100-9e-05-0.005-0.005-20,(torneo uniforme truncamiento),30,0.7296 ( 249 0.9954 0.9665 0.7168 0.5271 ) ,36.28 min
500-100-9e-05-0.005-0.005-50,(torneo uniforme elitismo),17,0.7169 ( 266 0.9971 0.9640 0.7150 0.4837 ) ,36.79 min
500-100-9e-05-0.005-0.005-50,(torneo uniforme reemplazo),25,0.7283 ( 241 0.9958 0.9644 0.7168 0.5210 ) ,18.29 min
500-100-9e-05-0.005-0.005-50,(torneo uniforme truncamiento),18,0.7264 ( 240 0.9983 0.9614 0.7169 0.5008 ) ,36.37 min
500-100-9e-05-0.005-0.05-10,(torneo uniforme elitismo),61,0.7502 ( 197 0.9957 0.9680 0.7320 0.5777 ) ,37.76 min
500-100-9e-05-0.005-0.05-10,(torneo uniforme reemplazo),69,0.7635 ( 165 0.9958 0.9701 0.7412 0.6070 ) ,18.88 min
500-100-9e-05-0.005-0.05-10,(torneo uniforme truncamiento),49,0.7400 ( 221 0.9941 0.9636 0.7266 0.5649 ) ,37.07 min
500-100-9e-05-0.005-0.05-20,(torneo uniforme elitismo),41,0.7411 ( 217 0.9978 0.9697 0.7268 0.5406 ) ,37.52 min
500-100-9e-05-0.005-0.05-20,(torneo uniforme reemplazo),47,0.7500 ( 200 0.9968 0.9729 0.7245 0.5691 ) ,18.46 min
500-100-9e-05-0.005-0.05-20,(torneo uniforme truncamiento),29,0.7317 ( 237 0.9964 0.9607 0.7157 0.5491 ) ,36.87 min
500-100-9e-05-0.005-0.05-50,(torneo uniforme elitismo),18,0.7223 ( 247 0.9977 0.9580 0.7108 0.5083 ) ,36.73 min
500-100-9e-05-0.005-0.05-50,(torneo uniforme reemplazo),15,0.7271 ( 225 0.9992 0.9576 0.7132 0.4987 ) ,17.90 min
500-100-9e-05-0.005-0.05-50,(torneo uniforme truncamiento),22,0.7271 ( 238 0.9988 0.9620 0.7109 0.5075 ) ,36.56 min
500-100-9e-05-0.05-0.0005-10,(torneo uniforme elitismo),43,0.7344 ( 216 0.9857 0.9487 0.7385 0.5720 ) ,36.75 min
500-100-9e-05-0.05-0.0005-10,(torneo uniforme reemplazo),56,0.7392 ( 214 0.9818 0.9541 0.7351 0.5858 ) ,18.61 min
500-100-9e-05-0.05-0.0005-10,(torneo uniforme truncamiento),36,0.7199 ( 250 0.9832 0.9453 0.7265 0.5430 ) ,37.38 min
500-100-9e-05-0.05-0.0005-20,(torneo uniforme elitismo),19,0.7218 ( 236 0.9919 0.9484 0.7279 0.5150 ) ,37.18 min
500-100-9e-05-0.05-0.0005-20,(torneo uniforme reemplazo),37,0.7289 ( 258 0.9779 0.9619 0.7170 0.5594 ) ,18.36 min
500-100-9e-05-0.05-0.0005-20,(torneo uniforme truncamiento),20,0.7155 ( 261 0.9875 0.9513 0.7207 0.5077 ) ,37.43 min
500-100-9e-05-0.05-0.0005-50,(torneo uniforme elitismo),9,0.7078 ( 270 0.9964 0.9433 0.7139 0.5041 ) ,36.32 min
500-100-9e-05-0.05-0.0005-50,(torneo uniforme reemplazo),13,0.7126 ( 272 0.9938 0.9535 0.7214 0.5065 ) ,18.02 min
500-100-9e-05-0.05-0.0005-50,(torneo uniforme truncamiento),17,0.7162 ( 271 0.9875 0.9521 0.7238 0.5209 ) ,36.59 min
500-100-9e-05-0.05-0.005-10,(torneo uniforme elitismo),38,0.7283 ( 259 0.9790 0.9603 0.7293 0.5521 ) ,36.92 min
500-100-9e-05-0.05-0.005-10,(torneo uniforme reemplazo),35,0.7261 ( 223 0.9885 0.9426 0.7303 0.5614 ) ,18.67 min
