(Poblacion Generaciones Mutacion Elemento Mutacion Teoria Mutacion Practica Torneo),(Selección Cruce Sustitucion),Mejor Generacion,Mejor Fitness,Tiempo
300-50-9e-05-0.005-0.005-50,(torneo uniforme reemplazo),17,0.7231 ( 251 0.9990 0.9598 0.7272 0.5024 ) ,5.41 min
300-50-9e-05-0.005-0.005-50,(torneo uniforme truncamiento),20,0.7255 ( 237 0.9991 0.9619 0.7197 0.4992 ) ,11.07 min
300-50-9e-05-0.005-0.05-10,(torneo uniforme elitismo),45,0.7500 ( 187 0.9971 0.9703 0.7311 0.5522 ) ,11.14 min
300-50-9e-05-0.005-0.05-10,(torneo uniforme reemplazo),49,0.7485 ( 178 0.9986 0.9646 0.7316 0.5504 ) ,5.72 min
300-50-9e-05-0.005-0.05-10,(torneo uniforme truncamiento),42,0.7333 ( 226 0.9963 0.9640 0.7171 0.5281 ) ,11.09 min
300-50-9e-05-0.005-0.05-20,(torneo uniforme elitismo),33,0.7355 ( 219 0.9986 0.9612 0.7147 0.5393 ) ,10.99 min
300-50-9e-05-0.005-0.05-20,(torneo uniforme reemplazo),35,0.7428 ( 192 0.9973 0.9703 0.7232 0.5254 ) ,5.59 min
300-50-9e-05-0.005-0.05-20,(torneo uniforme truncamiento),28,0.7328 ( 225 0.9985 0.9633 0.7188 0.5300 ) ,11.08 min
300-50-9e-05-0.005-0.05-50,(torneo uniforme elitismo),18,0.7203 ( 245 0.9988 0.9528 0.7186 0.5072 ) ,10.76 min
300-50-9e-05-0.005-0.05-50,(torneo uniforme reemplazo),18,0.7244 ( 256 0.9992 0.9632 0.7129 0.5113 ) ,5.53 min
300-50-9e-05-0.005-0.05-50,(torneo uniforme truncamiento),15,0.7189 ( 237 0.9990 0.9508 0.7210 0.4975 ) ,11.13 min
300-50-9e-05-0.05-0.0005-10,(torneo uniforme elitismo),32,0.7131 ( 275 0.9866 0.9570 0.7157 0.5116 ) ,11.04 min
300-50-9e-05-0.05-0.0005-10,(torneo uniforme reemplazo),48,0.7355 ( 243 0.9857 0.9644 0.7333 0.5540 ) ,5.73 min
300-50-9e-05-0.05-0.0005-10,(torneo uniforme truncamiento),28,0.7204 ( 232 0.9940 0.9499 0.7143 0.5057 ) ,10.98 min
300-50-9e-05-0.05-0.0005-20,(torneo uniforme elitismo),28,0.7222 ( 286 0.9850 0.9625 0.7258 0.5431 ) ,11.55 min
300-50-9e-05-0.05-0.0005-20,(torneo uniforme reemplazo),33,0.7232 ( 272 0.9846 0.9631 0.7170 0.5344 ) ,5.65 min
300-50-9e-05-0.05-0.0005-20,(torneo uniforme truncamiento),14,0.7136 ( 262 0.9935 0.9476 0.7280 0.4986 ) ,11.10 min
300-50-9e-05-0.05-0.0005-50,(torneo uniforme elitismo),16,0.7136 ( 286 0.9916 0.9534 0.7184 0.5190 ) ,11.02 min
300-50-9e-05-0.05-0.0005-50,(torneo uniforme reemplazo),16,0.7162 ( 285 0.9911 0.9599 0.7190 0.5109 ) ,5.40 min
300-50-9e-05-0.05-0.0005-50,(torneo uniforme truncamiento),11,0.7111 ( 269 0.9922 0.9458 0.7136 0.5114 ) ,10.81 min
300-50-9e-05-0.05-0.005-10,(torneo uniforme elitismo),34,0.7270 ( 232 0.9905 0.9493 0.7266 0.5351 ) ,11.44 min
300-50-9e-05-0.05-0.005-10,(torneo uniforme reemplazo),42,0.7296 ( 249 0.9812 0.9563 0.7234 0.5647 ) ,5.69 min
300-50-9e-05-0.05-0.005-10,(torneo uniforme truncamiento),29,0.7215 ( 276 0.9874 0.9631 0.7159 0.5233 ) ,11.06 min
300-50-9e-05-0.05-0.005-20,(torneo uniforme elitismo),24,0.7219 ( 253 0.9882 0.9557 0.7282 0.5143 ) ,11.27 min
300-50-9e-05-0.05-0.005-20,(torneo uniforme reemplazo),26,0.7224 ( 285 0.9837 0.9666 0.7206 0.5326 ) ,5.51 min
300-50-9e-05-0.05-0.005-20,(torneo uniforme truncamiento),12,0.7116 ( 276 0.9930 0.9541 0.7147 0.4937 ) ,10.98 min
300-50-9e-05-0.05-0.005-50,(torneo uniforme elitismo),19,0.7180 ( 266 0.9876 0.9596 0.7098 0.5118 ) ,10.85 min
300-50-9e-05-0.05-0.005-50,(torneo uniforme reemplazo),17,0.7186 ( 272 0.9937 0.9587 0.7207 0.5118 ) ,5.43 min
300-50-9e-05-0.05-0.005-50,(torneo uniforme truncamiento),14,0.7068 ( 299 0.9900 0.9538 0.7208 0.5144 ) ,10.77 min
300-50-9e-05-0.05-0.05-10,(torneo uniforme elitismo),40,0.7355 ( 217 0.9892 0.9540 0.7302 0.5643 ) ,11.41 min
300-50-9e-05-0.05-0.05-10,(torneo uniforme reemplazo),38,0.7330 ( 224 0.9918 0.9526 0.7277 0.5494 ) ,5.69 min
300-50-9e-05-0.05-0.05-10,(torneo uniforme truncamiento),36,0.7229 ( 260 0.9851 0.9551 0.7241 0.5398 ) ,10.97 min
300-50-9e-05-0.05-0.05-20,(torneo uniforme elitismo),19,0.7233 ( 247 0.9946 0.9559 0.7150 0.5130 ) ,10.89 min
300-50-9e-05-0.05-0.05-20,(torneo uniforme reemplazo),18,0.7206 ( 235 0.9920 0.9511 0.7146 0.5137 ) ,5.43 min
300-50-9e-05-0.05-0.05-20,(torneo uniforme truncamiento),20,0.7246 ( 239 0.9937 0.9549 0.7224 0.5187 ) ,11.04 min
300-50-9e-05-0.05-0.05-50,(torneo uniforme elitismo),16,0.7134 ( 277 0.9901 0.9570 0.7204 0.4807 ) ,10.94 min
300-50-9e-05-0.05-0.05-50,(torneo uniforme reemplazo),10,0.7117 ( 264 0.9937 0.9490 0.7124 0.4897 ) ,5.53 min
300-50-9e-05-0.05-0.05-50,(torneo uniforme truncamiento),15,0.7181 ( 268 0.9953 0.9536 0.7234 0.5079 ) ,10.82 min
300-80-9e-05-0.0005-0.0005-10,(torneo uniforme elitismo),51,0.7466 ( 198 0.9997 0.9742 0.7350 0.5342 ) ,17.68 min
300-80-9e-05-0.0005-0.0005-10,(torneo uniforme reemplazo),60,0.7530 ( 189 1.0000 0.9734 0.7197 0.5701 ) ,9.36 min
300-80-9e-05-0.0005-0.0005-10,(torneo uniforme truncamiento),43,0.7440 ( 200 0.9997 0.9671 0.7186 0.5455 ) ,17.71 min
300-80-9e-05-0.0005-0.0005-20,(torneo uniforme elitismo),30,0.7379 ( 223 0.9996 0.9696 0.7190 0.5173 ) ,17.38 min
300-80-9e-05-0.0005-0.0005-20,(torneo uniforme reemplazo),34,0.7425 ( 215 1.0000 0.9710 0.7259 0.5383 ) ,8.90 min
300-80-9e-05-0.0005-0.0005-20,(torneo uniforme truncamiento),28,0.7341 ( 225 1.0000 0.9676 0.7211 0.5096 ) ,17.83 min
300-80-9e-05-0.0005-0.0005-50,(torneo uniforme elitismo),36,0.7279 ( 225 0.9997 0.9567 0.7106 0.5214 ) ,17.74 min
300-80-9e-05-0.0005-0.0005-50,(torneo uniforme reemplazo),20,0.7271 ( 240 1.0000 0.9644 0.7192 0.4898 ) ,8.76 min
300-80-9e-05-0.0005-0.0005-50,(torneo uniforme truncamiento),17,0.7235 ( 244 1.0000 0.9600 0.7161 0.4853 ) ,17.30 min
300-80-9e-05-0.0005-0.005-10,(torneo uniforme elitismo),59,0.7546 ( 181 0.9990 0.9743 0.7242 0.5639 ) ,17.96 min
300-80-9e-05-0.0005-0.005-10,(torneo uniforme reemplazo),61,0.7560 ( 176 0.9997 0.9729 0.7423 0.5618 ) ,8.96 min
300-80-9e-05-0.0005-0.005-10,(torneo uniforme truncamiento),36,0.7329 ( 235 0.9984 0.9694 0.7163 0.5095 ) ,17.73 min
300-80-9e-05-0.0005-0.005-20,(torneo uniforme elitismo),53,0.7288 ( 226 1.0000 0.9661 0.7206 0.4849 ) ,17.61 min
300-80-9e-05-0.0005-0.005-20,(torneo uniforme reemplazo),33,0.7397 ( 217 1.0000 0.9703 0.7251 0.5271 ) ,9.05 min
300-80-9e-05-0.0005-0.005-20,(torneo uniforme truncamiento),28,0.7344 ( 239 0.9997 0.9699 0.7196 0.5330 ) ,17.69 min
300-80-9e-05-0.0005-0.005-50,(torneo uniforme elitismo),22,0.7246 ( 248 0.9998 0.9605 0.7180 0.5231 ) ,17.33 min
300-80-9e-05-0.0005-0.005-50,(torneo uniforme reemplazo),69,0.7292 ( 215 0.9997 0.9599 0.7145 0.5027 ) ,8.61 min
300-80-9e-05-0.0005-0.005-50,(torneo uniforme truncamiento),54,0.7177 ( 238 1.0000 0.9540 0.7102 0.4733 ) ,17.24 min
300-80-9e-05-0.0005-0.05-10,(torneo uniforme elitismo),52,0.7481 ( 195 0.9997 0.9670 0.7300 0.5531 ) ,17.69 min
300-80-9e-05-0.0005-0.05-10,(torneo uniforme reemplazo),56,0.7545 ( 174 0.9991 0.9701 0.7225 0.5702 ) ,9.10 min
300-80-9e-05-0.0005-0.05-10,(torneo uniforme truncamiento),32,0.7325 ( 225 1.0000 0.9636 0.7192 0.5237 ) ,17.42 min
300-80-9e-05-0.0005-0.05-20,(torneo uniforme elitismo),29,0.7382 ( 204 0.9997 0.9633 0.7158 0.5282 ) ,18.14 min
300-80-9e-05-0.0005-0.05-20,(torneo uniforme reemplazo),33,0.7383 ( 213 0.9997 0.9684 0.7178 0.5264 ) ,8.81 min
300-80-9e-05-0.0005-0.05-20,(torneo uniforme truncamiento),35,0.7169 ( 271 0.9997 0.9582 0.7108 0.5092 ) ,17.62 min
300-80-9e-05-0.0005-0.05-50,(torneo uniforme elitismo),18,0.7312 ( 219 0.9999 0.9637 0.7195 0.5042 ) ,17.20 min
300-80-9e-05-0.0005-0.05-50,(torneo uniforme reemplazo),15,0.7215 ( 248 1.0000 0.9564 0.7214 0.5045 ) ,8.73 min
300-80-9e-05-0.0005-0.05-50,(torneo uniforme truncamiento),18,0.7242 ( 236 1.0000 0.9540 0.7095 0.5294 ) ,17.31 min
300-80-9e-05-0.005-0.0005-10,(torneo uniforme elitismo),46,0.7402 ( 209 0.9950 0.9684 0.7272 0.5383 ) ,17.77 min
300-80-9e-05-0.005-0.0005-10,(torneo uniforme reemplazo),61,0.7558 ( 180 0.9965 0.9730 0.7263 0.5847 ) ,9.01 min
300-80-9e-05-0.005-0.0005-10,(torneo uniforme truncamiento),40,0.7351 ( 229 0.9995 0.9700 0.7252 0.5275 ) ,18.27 min
300-80-9e-05-0.005-0.0005-20,(torneo uniforme elitismo),22,0.7235 ( 253 0.9983 0.9614 0.7149 0.5348 ) ,17.52 min
300-80-9e-05-0.005-0.0005-20,(torneo uniforme reemplazo),33,0.7407 ( 215 0.9960 0.9670 0.7227 0.5475 ) ,9.16 min
300-80-9e-05-0.005-0.0005-20,(torneo uniforme truncamiento),24,0.7245 ( 256 0.9985 0.9682 0.7131 0.5060 ) ,17.37 min
300-80-9e-05-0.005-0.0005-50,(torneo uniforme elitismo),16,0.7284 ( 229 0.9997 0.9646 0.7136 0.5013 ) ,16.96 min
300-80-9e-05-0.005-0.0005-50,(torneo uniforme reemplazo),14,0.7173 ( 267 0.9978 0.9604 0.7151 0.4865 ) ,8.64 min
300-80-9e-05-0.005-0.0005-50,(torneo uniforme truncamiento),18,0.7202 ( 273 0.9984 0.9634 0.7112 0.5037 ) ,17.42 min
300-80-9e-05-0.005-0.005-10,(torneo uniforme elitismo),47,0.7448 ( 218 0.9968 0.9763 0.7179 0.5455 ) ,18.00 min
300-80-9e-05-0.005-0.005-10,(torneo uniforme reemplazo),66,0.7560 ( 184 0.9964 0.9764 0.7273 0.5681 ) ,9.21 min
300-80-9e-05-0.005-0.005-10,(torneo uniforme truncamiento),49,0.7415 ( 227 0.9972 0.9733 0.7166 0.5531 ) ,17.89 min
300-80-9e-05-0.005-0.005-20,(torneo uniforme elitismo),27,0.7274 ( 243 0.9982 0.9683 0.7234 0.4969 ) ,17.11 min
300-80-9e-05-0.005-0.005-20,(torneo uniforme reemplazo),34,0.7402 ( 212 0.9990 0.9699 0.7171 0.5385 ) ,9.01 min
300-80-9e-05-0.005-0.005-20,(torneo uniforme truncamiento),25,0.7303 ( 237 0.9988 0.9655 0.7114 0.5216 ) ,17.70 min
300-80-9e-05-0.005-0.005-50,(torneo uniforme elitismo),18,0.7186 ( 237 0.9975 0.9540 0.7169 0.4894 ) ,17.41 min
300-80-9e-05-0.005-0.005-50,(torneo uniforme reemplazo),22,0.7208 ( 257 0.9979 0.9627 0.7109 0.4989 ) ,9.06 min
300-80-9e-05-0.005-0.005-50,(torneo uniforme truncamiento),20,0.7228 ( 243 0.9997 0.9521 0.7105 0.5382 ) ,17.40 min
300-80-9e-05-0.005-0.05-10,(torneo uniforme elitismo),44,0.7447 ( 204 0.9986 0.9687 0.7235 0.5474 ) ,17.64 min
300-80-9e-05-0.005-0.05-10,(torneo uniforme reemplazo),60,0.7525 ( 188 0.9980 0.9696 0.7296 0.5706 ) ,8.89 min
300-80-9e-05-0.005-0.05-10,(torneo uniforme truncamiento),43,0.7390 ( 207 0.9983 0.9652 0.7157 0.5403 ) ,17.76 min
300-80-9e-05-0.005-0.05-20,(torneo uniforme elitismo),20,0.7245 ( 232 0.9980 0.9556 0.7171 0.5121 ) ,17.31 min
300-80-9e-05-0.005-0.05-20,(torneo uniforme reemplazo),31,0.7353 ( 227 0.9985 0.9657 0.7180 0.5333 ) ,8.79 min
300-80-9e-05-0.005-0.05-20,(torneo uniforme truncamiento),20,0.7200 ( 241 0.9991 0.9505 0.7104 0.4982 ) ,17.90 min
300-80-9e-05-0.005-0.05-50,(torneo uniforme elitismo),17,0.7239 ( 236 0.9997 0.9570 0.7268 0.4930 ) ,17.38 min
300-80-9e-05-0.005-0.05-50,(torneo uniforme reemplazo),18,0.7272 ( 242 0.9995 0.9642 0.7039 0.5126 ) ,8.57 min
300-80-9e-05-0.005-0.05-50,(torneo uniforme truncamiento),18,0.7203 ( 250 0.9984 0.9561 0.7145 0.5010 ) ,18.18 min
300-80-9e-05-0.05-0.0005-10,(torneo uniforme elitismo),42,0.7279 ( 261 0.9815 0.9608 0.7328 0.5469 ) ,17.86 min
300-80-9e-05-0.05-0.0005-10,(torneo uniforme reemplazo),44,0.7329 ( 225 0.9886 0.9600 0.7183 0.5492 ) ,9.08 min
300-80-9e-05-0.05-0.0005-10,(torneo uniforme truncamiento),33,0.7222 ( 266 0.9865 0.9587 0.7136 0.5438 ) ,17.78 min
300-80-9e-05-0.05-0.0005-20,(torneo uniforme elitismo),18,0.7169 ( 254 0.9936 0.9532 0.7213 0.5018 ) ,17.42 min
300-80-9e-05-0.05-0.0005-20,(torneo uniforme reemplazo),17,0.7166 ( 268 0.9904 0.9536 0.7189 0.5151 ) ,8.66 min
300-80-9e-05-0.05-0.0005-20,(torneo uniforme truncamiento),18,0.7153 ( 261 0.9919 0.9511 0.7147 0.5118 ) ,17.96 min
300-80-9e-05-0.05-0.0005-50,(torneo uniforme elitismo),10,0.7088 ( 267 0.9928 0.9428 0.7143 0.5019 ) ,17.54 min
300-80-9e-05-0.05-0.0005-50,(torneo uniforme reemplazo),14,0.7155 ( 270 0.9936 0.9561 0.7158 0.4924 ) ,8.61 min
300-80-9e-05-0.05-0.0005-50,(torneo uniforme truncamiento),16,0.7153 ( 289 0.9920 0.9586 0.7153 0.5136 ) ,17.25 min
300-80-9e-05-0.05-0.005-10,(torneo uniforme elitismo),40,0.7232 ( 264 0.9843 0.9587 0.7232 0.5377 ) ,17.59 min
300-80-9e-05-0.05-0.005-10,(torneo uniforme reemplazo),49,0.7332 ( 241 0.9828 0.9624 0.7301 0.5585 ) ,8.72 min
300-80-9e-05-0.05-0.005-10,(torneo uniforme truncamiento),30,0.7151 ( 282 0.9811 0.9577 0.7215 0.5203 ) ,17.81 min
300-80-9e-05-0.05-0.005-20,(torneo uniforme elitismo),20,0.7085 ( 292 0.9888 0.9595 0.7194 0.4829 ) ,17.48 min
300-80-9e-05-0.05-0.005-20,(torneo uniforme reemplazo),20,0.7208 ( 246 0.9913 0.9582 0.7200 0.5127 ) ,8.84 min
300-80-9e-05-0.05-0.005-20,(torneo uniforme truncamiento),23,0.7147 ( 293 0.9901 0.9610 0.7180 0.5076 ) ,17.69 min
300-80-9e-05-0.05-0.005-50,(torneo uniforme elitismo),12,0.7141 ( 253 0.9949 0.9470 0.7208 0.5004 ) ,17.64 min
300-80-9e-05-0.05-0.005-50,(torneo uniforme reemplazo),15,0.7152 ( 277 0.9892 0.9558 0.7206 0.5024 ) ,8.66 min
300-80-9e-05-0.05-0.005-50,(torneo uniforme truncamiento),13,0.7144 ( 275 0.9930 0.9604 0.7129 0.4888 ) ,17.41 min
300-80-9e-05-0.05-0.05-10,(torneo uniforme elitismo),36,0.7320 ( 236 0.9858 0.9572 0.7181 0.5700 ) ,18.09 min
300-80-9e-05-0.05-0.05-10,(torneo uniforme reemplazo),36,0.7269 ( 255 0.9885 0.9564 0.7326 0.5557 ) ,8.82 min
300-80-9e-05-0.05-0.05-10,(torneo uniforme truncamiento),28,0.7112 ( 286 0.9887 0.9552 0.7144 0.5023 ) ,17.68 min
300-80-9e-05-0.05-0.05-20,(torneo uniforme elitismo),16,0.7140 ( 264 0.9943 0.9534 0.7156 0.4845 ) ,17.92 min
300-80-9e-05-0.05-0.05-20,(torneo uniforme reemplazo),25,0.7163 ( 270 0.9894 0.9569 0.7168 0.5082 ) ,8.65 min
300-80-9e-05-0.05-0.05-20,(torneo uniforme truncamiento),21,0.7134 ( 258 0.9912 0.9498 0.7122 0.5134 ) ,17.65 min
300-80-9e-05-0.05-0.05-50,(torneo uniforme elitismo),11,0.7145 ( 240 0.9966 0.9475 0.7129 0.4842 ) ,17.55 min
300-80-9e-05-0.05-0.05-50,(torneo uniforme reemplazo),13,0.7112 ( 254 0.9937 0.9478 0.7080 0.4864 ) ,8.54 min
300-80-9e-05-0.05-0.05-50,(torneo uniforme truncamiento),7,0.7049 ( 259 0.9985 0.9387 0.7078 0.4812 ) ,17.84 min
500-100-9e-05-0.0005-0.0005-10,(torneo uniforme elitismo),79,0.7678 ( 159 0.9990 0.9758 0.7372 0.6024 ) ,37.96 min
500-100-9e-05-0.0005-0.0005-10,(torneo uniforme reemplazo),80,0.7702 ( 140 0.9989 0.9793 0.7363 0.5905 ) ,18.57 min
500-100-9e-05-0.0005-0.0005-10,(torneo uniforme truncamiento),73,0.7365 ( 219 0.9995 0.9654 0.7258 0.5347 ) ,36.47 min
500-100-9e-05-0.0005-0.0005-20,(torneo uniforme elitismo),37,0.7435 ( 197 0.9995 0.9710 0.7240 0.5283 ) ,36.55 min
500-100-9e-05-0.0005-0.0005-20,(torneo uniforme reemplazo),43,0.7604 ( 176 1.0000 0.9761 0.7253 0.5845 ) ,18.12 min
500-100-9e-05-0.0005-0.0005-20,(torneo uniforme truncamiento),33,0.7371 ( 219 0.9997 0.9700 0.7108 0.5242 ) ,36.23 min
500-100-9e-05-0.0005-0.0005-50,(torneo uniforme elitismo),21,0.7254 ( 255 1.0000 0.9653 0.7236 0.5104 ) ,36.18 min
500-100-9e-05-0.0005-0.0005-50,(torneo uniforme reemplazo),18,0.7213 ( 256 1.0000 0.9626 0.7115 0.5064 ) ,18.16 min
500-100-9e-05-0.0005-0.0005-50,(torneo uniforme truncamiento),19,0.7289 ( 232 1.0000 0.9663 0.7218 0.4985 ) ,36.99 min
500-100-9e-05-0.0005-0.005-10,(torneo uniforme elitismo),58,0.7571 ( 170 1.0000 0.9756 0.7252 0.5629 ) ,36.50 min
500-100-9e-05-0.0005-0.005-10,(torneo uniforme reemplazo),75,0.7700 ( 164 0.9995 0.9761 0.7357 0.6227 ) ,18.74 min
500-100-9e-05-0.0005-0.005-10,(torneo uniforme truncamiento),56,0.7477 ( 185 0.9987 0.9668 0.7265 0.5487 ) ,36.61 min
500-100-9e-05-0.0005-0.005-20,(torneo uniforme elitismo),38,0.7421 ( 202 0.9997 0.9703 0.7211 0.5199 ) ,38.41 min
500-100-9e-05-0.0005-0.005-20,(torneo uniforme reemplazo),30,0.7407 ( 220 1.0000 0.9691 0.7269 0.5345 ) ,18.13 min
500-100-9e-05-0.0005-0.005-20,(torneo uniforme truncamiento),38,0.7356 ( 225 1.0000 0.9696 0.7247 0.5159 ) ,36.55 min
500-100-9e-05-0.0005-0.005-50,(torneo uniforme elitismo),22,0.7345 ( 226 1.0000 0.9683 0.7307 0.5146 ) ,35.68 min
500-100-9e-05-0.0005-0.005-50,(torneo uniforme reemplazo),21,0.7284 ( 244 0.9997 0.9637 0.7161 0.5112 ) ,17.91 min
500-100-9e-05-0.0005-0.005-50,(torneo uniforme truncamiento),20,0.7309 ( 231 0.9999 0.9626 0.7238 0.5261 ) ,36.03 min
500-100-9e-05-0.0005-0.05-10,(torneo uniforme elitismo),55,0.7545 ( 179 1.0000 0.9668 0.7367 0.5796 ) ,37.27 min
500-100-9e-05-0.0005-0.05-10,(torneo uniforme reemplazo),63,0.7637 ( 159 0.9995 0.9694 0.7187 0.6114 ) ,18.43 min
500-100-9e-05-0.0005-0.05-10,(torneo uniforme truncamiento),53,0.7493 ( 190 0.9997 0.9611 0.7278 0.5887 ) ,37.18 min
500-100-9e-05-0.0005-0.05-20,(torneo uniforme elitismo),40,0.7416 ( 221 0.9988 0.9664 0.7303 0.5624 ) ,36.14 min
500-100-9e-05-0.0005-0.05-20,(torneo uniforme reemplazo),43,0.7470 ( 201 0.9995 0.9699 0.7215 0.5622 ) ,18.40 min
500-100-9e-05-0.0005-0.05-20,(torneo uniforme truncamiento),33,0.7365 ( 209 1.0000 0.9656 0.7154 0.5241 ) ,35.77 min
500-100-9e-05-0.0005-0.05-50,(torneo uniforme elitismo),17,0.7257 ( 245 1.0000 0.9609 0.7162 0.5085 ) ,35.66 min
500-100-9e-05-0.0005-0.05-50,(torneo uniforme reemplazo),22,0.7304 ( 228 0.9993 0.9590 0.7149 0.5292 ) ,18.10 min
500-100-9e-05-0.0005-0.05-50,(torneo uniforme truncamiento),20,0.7245 ( 243 1.0000 0.9629 0.7028 0.5091 ) ,36.11 min
500-100-9e-05-0.005-0.0005-10,(torneo uniforme elitismo),62,0.7561 ( 185 0.9960 0.9731 0.7355 0.5786 ) ,36.93 min
500-100-9e-05-0.005-0.0005-10,(torneo uniforme reemplazo),72,0.7641 ( 168 0.9966 0.9731 0.7453 0.6032 ) ,18.67 min
500-100-9e-05-0.005-0.0005-10,(torneo uniforme truncamiento),55,0.7468 ( 200 0.9970 0.9718 0.7347 0.5503 ) ,37.13 min
500-100-9e-05-0.005-0.0005-20,(torneo uniforme elitismo),37,0.7440 ( 208 0.9967 0.9704 0.7157 0.5563 ) ,36.30 min
500-100-9e-05-0.005-0.0005-20,(torneo uniforme reemplazo),40,0.7414 ( 216 0.9963 0.9763 0.7235 0.5088 ) ,18.75 min
500-100-9e-05-0.005-0.0005-20,(torneo uniforme truncamiento),39,0.7434 ( 207 0.9978 0.9717 0.7346 0.5269 ) ,36.65 min
500-100-9e-05-0.005-0.0005-50,(torneo uniforme elitismo),23,0.7292 ( 243 0.9945 0.9664 0.7164 0.5211 ) ,35.79 min
500-100-9e-05-0.005-0.0005-50,(torneo uniforme reemplazo),22,0.7292 ( 239 0.9974 0.9689 0.7217 0.4932 ) ,18.09 min
500-100-9e-05-0.005-0.0005-50,(torneo uniforme truncamiento),19,0.7266 ( 236 0.9995 0.9640 0.7124 0.4976 ) ,35.98 min
500-100-9e-05-0.005-0.005-10,(torneo uniforme elitismo),47,0.7479 ( 207 0.9958 0.9731 0.7281 0.5608 ) ,37.45 min
500-100-9e-05-0.005-0.005-10,(torneo uniforme reemplazo),73,0.7657 ( 155 0.9966 0.9752 0.7267 0.6014 ) ,18.78 min
500-100-9e-05-0.005-0.005-10,(torneo uniforme truncamiento),57,0.7499 ( 210 0.9964 0.9762 0.7242 0.5650 ) ,38.17 min
500-100-9e-05-0.005-0.005-20,(torneo uniforme elitismo),32,0.7291 ( 237 0.9965 0.9680 0.7260 0.5033 ) ,36.42 min
500-100-9e-05-0.005-0.005-20,(torneo uniforme reemplazo),43,0.7510 ( 198 0.9962 0.9700 0.7270 0.5760 ) ,18.23 min
500-100-9e-05-0.005-0.005-20,(torneo uniforme truncamiento),26,0.7202 ( 269 0.9977 0.9665 0.7162 0.5019 ) ,35.91 min
500-100-9e-05-0.005-0.005-50,(torneo uniforme elitismo),22,0.7299 ( 238 0.9979 0.9643 0.7229 0.5189 ) ,35.88 min
500-100-9e-05-0.005-0.005-50,(torneo uniforme reemplazo),23,0.7325 ( 227 0.9985 0.9625 0.7170 0.5170 ) ,18.28 min
500-100-9e-05-0.005-0.005-50,(torneo uniforme truncamiento),21,0.7251 ( 229 0.9979 0.9596 0.7243 0.5009 ) ,35.85 min
500-100-9e-05-0.005-0.05-10,(torneo uniforme elitismo),57,0.7552 ( 156 0.9987 0.9601 0.7330 0.5842 ) ,37.78 min
500-100-9e-05-0.005-0.05-10,(torneo uniforme reemplazo),70,0.7626 ( 170 0.9972 0.9695 0.7333 0.6118 ) ,18.43 min
500-100-9e-05-0.005-0.05-10,(torneo uniforme truncamiento),58,0.7512 ( 191 0.9974 0.9671 0.7247 0.5746 ) ,37.40 min
500-100-9e-05-0.005-0.05-20,(torneo uniforme elitismo),32,0.7385 ( 210 0.9985 0.9637 0.7325 0.5377 ) ,36.50 min
500-100-9e-05-0.005-0.05-20,(torneo uniforme reemplazo),43,0.7438 ( 211 0.9962 0.9666 0.7301 0.5628 ) ,18.54 min
500-100-9e-05-0.005-0.05-20,(torneo uniforme truncamiento),31,0.7378 ( 216 0.9989 0.9613 0.7230 0.5511 ) ,36.24 min
500-100-9e-05-0.005-0.05-50,(torneo uniforme elitismo),22,0.7151 ( 270 0.9956 0.9588 0.7195 0.4988 ) ,35.21 min
500-100-9e-05-0.005-0.05-50,(torneo uniforme reemplazo),23,0.7309 ( 228 0.9975 0.9670 0.7105 0.5142 ) ,17.80 min
500-100-9e-05-0.005-0.05-50,(torneo uniforme truncamiento),18,0.7272 ( 225 0.9982 0.9603 0.7101 0.5088 ) ,36.66 min
500-100-9e-05-0.05-0.0005-10,(torneo uniforme elitismo),29,0.7248 ( 206 0.9897 0.9387 0.7164 0.5401 ) ,36.89 min
500-100-9e-05-0.05-0.0005-10,(torneo uniforme reemplazo),49,0.7292 ( 231 0.9774 0.9497 0.7331 0.5643 ) ,18.63 min
500-100-9e-05-0.05-0.0005-10,(torneo uniforme truncamiento),34,0.7225 ( 257 0.9863 0.9551 0.7242 0.5287 ) ,37.18 min
500-100-9e-05-0.05-0.0005-20,(torneo uniforme elitismo),24,0.7210 ( 242 0.9874 0.9504 0.7224 0.5280 ) ,36.81 min
500-100-9e-05-0.05-0.0005-20,(torneo uniforme reemplazo),31,0.7275 ( 248 0.9835 0.9551 0.7285 0.5505 ) ,18.70 min
500-100-9e-05-0.05-0.0005-20,(torneo uniforme truncamiento),19,0.7093 ( 279 0.9877 0.9480 0.7123 0.5166 ) ,36.49 min
500-100-9e-05-0.05-0.0005-50,(torneo uniforme elitismo),18,0.7267 ( 240 0.9902 0.9541 0.7198 0.5300 ) ,36.57 min
500-100-9e-05-0.05-0.0005-50,(torneo uniforme reemplazo),17,0.7152 ( 289 0.9820 0.9594 0.7192 0.5136 ) ,17.76 min
500-100-9e-05-0.05-0.0005-50,(torneo uniforme truncamiento),14,0.7089 ( 272 0.9928 0.9489 0.7111 0.4953 ) ,36.55 min
500-100-9e-05-0.05-0.005-10,(torneo uniforme elitismo),35,0.7226 ( 268 0.9834 0.9537 0.7266 0.5598 ) ,37.08 min
500-100-9e-05-0.05-0.005-10,(torneo uniforme reemplazo),45,0.7390 ( 195 0.9873 0.9483 0.7288 0.5762 ) ,18.28 min
